mg_id,indicator,direction,model,hp_set_id,num_iterations,learning_rate,num_leaves,min_data_in_leaf,bagging_freq,bagging_fraction,feature_fraction,lambda_l1,lambda_l2,cv_pos_rate,cv_brier,cv_log_loss,cv_auc_roc,cv_auc_pr,test_pos_rate,test_brier,test_log_loss,test_auc_roc,test_auc_pr,time
2221,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-21,18,0.7108785624639131,34,38,2,0.6218777174130082,0.8388156440109015,0,0,0.1182170542635659,3.4102629150714034,0.35824797179084916,0.854661322284273,0.5046942694654374,0.16962524654832348,3.213420644795516,0.9540482620169066,0.6938559907197702,0.2607983281783882,0.40500000000065484
2222,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-22,68,0.17490522074280307,41,41,1,0.9831147405318916,0.9762825221288949,0,0,0.1182170542635659,3.450611889432819,0.20033346418255518,0.9384074941451991,0.7051327086327109,0.16962524654832348,3.2697632571532007,0.6421047392747494,0.7160139203446942,0.26579025141791723,1.5509999999999309
2223,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-23,86,0.8620382799743674,67,22,0,1,0.9762919114902615,0,0.4033377505838871,0.1182170542635659,3.4907075403423975,0.3407671711337405,0.9441091695190056,0.6958126122809106,0.16962524654832348,3.2891897957646883,1.280415429466277,0.679977075622825,0.2464078881305535,2.3149999999996
2224,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-24,43,0.08882797898259014,23,18,0,1,0.8925099065061659,0,0,0.1182170542635659,3.3197409796144095,0.24055077781152173,0.8947757160871915,0.5693082211227954,0.16962524654832348,3.1586223567933374,0.459226205396688,0.7164420261835055,0.2750528747984073,0.8630000000000564
2225,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-25,66,0.7982416504481807,17,32,0,1,0.8649188380222768,0.8686942597851157,0,0.1182170542635659,3.4668539511743965,0.26843423009489714,0.9184110970996217,0.6459626850088358,0.16962524654832348,3.250525300743227,0.9271694926490875,0.690914489311164,0.26694602824056957,1.0699999999999363
2226,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-26,170,0.8070964221656323,62,24,5,0.9169092401862144,0.9950787791516632,0.8046391087118536,0,0.1182170542635659,3.480025302407172,0.25848537407888106,0.939123581336696,0.6909200400624284,0.16962524654832348,3.2497117450302,0.9807400446467944,0.6666988896867923,0.26000461207830716,1.4290000000000873
2227,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-27,191,0.2895382512337528,26,48,1,0.7874786322005093,0.8289069681428374,0.023057040758430958,0,0.1182170542635659,3.4870059483868583,0.24426344289623836,0.9492794091154747,0.7375482520563575,0.16962524654832348,3.3111962679962366,1.0516276460252694,0.7005054410871127,0.2685193917609862,3.468999999999994
2228,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-28,81,0.5819698581518605,65,33,0,1,0.917401754623279,0.016015087720006704,0,0.1182170542635659,3.5005487502062342,0.3262170882046177,0.9486669068636281,0.7122173530149155,0.16962524654832348,3.3249737018745122,1.2559309852375977,0.6984132464232448,0.2627860271040526,2.173000000000002
2229,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-29,57,0.041014987740200015,68,38,5,0.6616609366610646,0.9776897569186985,0.8147195773199201,0.9099133368581533,0.1182170542635659,3.3144113934567825,0.2509336103136819,0.8944154206449288,0.5274509948593681,0.16962524654832348,3.177979216703968,0.453773804664554,0.7173603822570844,0.28647269766887556,1.5009999999999764
2230,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-30,55,0.48542862649075685,62,47,0,1,0.870889794966206,0,0.8075422225520015,0.1182170542635659,3.484906908653733,0.24485614489784807,0.9470996216897857,0.6808288534813289,0.16962524654832348,3.3237669396619327,0.9635778117665367,0.6792796774015356,0.2446291461041215,1.436000000000007
2231,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-31,185,0.20085736548295247,35,23,5,0.8137500905431807,0.9433746405411512,0,0.8167101533617824,0.1182170542635659,3.4807666828263075,0.20776394235989418,0.9526031345703476,0.7369125112428294,0.16962524654832348,3.308765493762445,0.8346274452390289,0.723636966248688,0.27983121782279674,3.4220000000000255
2232,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-32,159,0.5296454989071936,54,48,0,1,0.9391404477413744,0.22203409997746348,0,0.1182170542635659,3.4848510048761954,0.22357263348118905,0.9513421005224284,0.7373343828918959,0.16962524654832348,3.2884564328907544,0.9720704852416729,0.6813166326023311,0.2445213169690102,1.9669999999996435
2233,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-33,87,0.4907098722993396,55,39,0,1,0.8279285469092429,0,0,0.1182170542635659,3.514209036868838,0.3371650643635681,0.955773734462259,0.762595354057227,0.16962524654832348,3.3313983763762707,1.4953554222374197,0.7057324752803402,0.2555385127266543,2.4139999999999873
2234,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-34,45,0.86164527625544,50,40,2,0.8930680103600025,0.8590404090471566,0,0,0.1182170542635659,3.5055702439204306,0.3466464330124043,0.9408935326968113,0.738741931688868,0.16962524654832348,3.307628603305364,1.5425878200748075,0.6565348284814672,0.24160385779279478,1.3119999999998981
2235,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-35,197,0.9359807547740638,29,43,0,1,0.9792582264170051,0.393569357926026,0.6376209673471749,0.1182170542635659,3.465080239505579,0.2670452949655013,0.9372635561160151,0.7013815812814599,0.16962524654832348,3.304791094771807,1.0956372518227033,0.684334088272662,0.2541450229376985,1.4790000000000418
2236,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-36,103,0.8060391902341507,41,50,0,1,0.9404982955195009,0,0.18261070549488068,0.1182170542635659,3.4964226207708147,0.3417177662267444,0.9422806701495225,0.7045175115450657,0.16962524654832348,3.301869589914278,1.3973987894230098,0.6840302712257637,0.25363244961525516,2.188000000000102
2237,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-37,157,0.5210808065440505,58,50,0,1,0.8047043653670699,0,0,0.1182170542635659,3.5171288328970327,0.4406834818427093,0.956854620789047,0.7299461928498856,0.16962524654832348,3.3396048905267914,1.7141442437378394,0.7159932055460421,0.26676179074163936,3.4020000000000437
2238,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-38,137,0.6189838303392753,32,24,3,0.6165714758448303,0.8622227656189353,0,0,0.1182170542635659,3.554263565891473,5.029346984527975,0.50912898576833,0.16670902698352186,0.16962524654832348,3.4605522682445757,6.433827675966672,0.4951976191791415,0.12299741850278523,1.6900000000005093
2239,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-39,100,0.8537443340430036,41,18,0,1,0.9837413201108575,0.7576979091390967,0.7612382632214576,0.1182170542635659,3.453511143609477,0.2587742162751604,0.9299585660241397,0.6590110810669088,0.16962524654832348,3.267808646646484,1.05961957592234,0.6295158261061703,0.22686823492064337,1.2849999999998545
2240,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-40,169,0.7376350965118036,55,27,0,1,0.8806404249742628,0.22969386004842818,0,0.1182170542635659,3.4805290923716554,0.24913765439380836,0.9520176544766709,0.7051499690777803,0.16962524654832348,3.2614154560515445,1.1171060257314758,0.6776673755731094,0.25119998323792886,1.7010000000000218
2241,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-41,135,0.19161105558043345,69,39,0,1,0.8580531476531178,0,0.19676833180710673,0.1182170542635659,3.497898714637058,0.2526701999046508,0.9521617726535759,0.7142462287838764,0.16962524654832348,3.339027825152755,0.9588178100284875,0.7052077003811523,0.2655288536343304,4.3270000000002256
2242,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-42,112,0.8767011772072874,69,21,0,1,0.9494638470932841,0.9892938688863069,0,0.1182170542635659,3.4623697498273,0.2878720903126556,0.9203386777157269,0.6331082990375105,0.16962524654832348,3.2876345595175964,0.9877944295601767,0.6777329724355079,0.24617091082205667,1.0519999999999072
2243,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-43,48,0.805225065429695,41,10,0,1,0.8504310382064433,0,0.022432261845096946,0.1182170542635659,3.4490741923865853,1.8792904595306583,0.7899702756260133,0.40095326478451143,0.16962524654832348,3.2670081979051133,3.439444131693052,0.6351916809368613,0.23871227579490942,1.3689999999996871
2244,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-44,70,0.4738632957311347,21,33,1,0.9559024916030466,0.9219117954839021,0.17921677697449923,0.6022631814703345,0.1182170542635659,3.460363340636198,0.2158506370295658,0.9404386597009547,0.7040475319578546,0.16962524654832348,3.2504266562308346,0.7569896591502864,0.6849624371651107,0.2605608607846495,1.3979999999999109
2245,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-45,138,0.47704114224994554,65,48,0,1,0.8707544688601048,0,0,0.1182170542635659,3.512567730941349,0.41462057414291464,0.9536840208971357,0.7249069419839307,0.16962524654832348,3.352540932654015,1.7122917032307465,0.6969010661216373,0.25387824971946993,3.742999999999938
2246,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-46,173,0.2872273671091534,55,43,1,0.7918305205181241,0.8448494135402144,0,0.8605139218270779,0.1182170542635659,3.4919026151298596,0.2415374693365965,0.9504503693028283,0.715901148853686,0.16962524654832348,3.336160898587451,1.0187853201187778,0.6804466110589406,0.24519760229710053,3.492999999999938
2247,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-47,198,0.11490216710371896,65,24,4,0.9788302663713694,0.9869529940187931,0,0,0.1182170542635659,3.503211380360129,0.25842014794905693,0.9538821833903801,0.7440075764530142,0.16962524654832348,3.3581171225557642,1.0161903549822509,0.7217312047726896,0.2677838601974332,5.767000000000053
2248,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-48,108,0.969984090756625,39,42,4,0.682366399653256,0.9363467112649232,0,0,0.1182170542635659,3.479651162790698,5.553237295416306,0.5304945054945055,0.21843893618070534,0.16962524654832348,3.418145956607495,6.185005611150281,0.5381359443186212,0.361959696038408,1.1159999999999854
2249,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-49,38,0.38803927415749057,70,46,2,0.798624993674457,0.8701742012053728,0,0,0.1182170542635659,3.4767094524021336,0.24023056582163158,0.9353269681138533,0.6859857486181222,0.16962524654832348,3.280791390223784,0.8718413706041198,0.6881387062917749,0.256669349551509,1.1669999999999163
2250,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-50,115,0.5703103095619008,39,21,0,1,0.9532690098974854,0,0,0.1182170542635659,3.495873286595357,0.39824193175991124,0.9534498288596649,0.7265976496061302,0.16962524654832348,3.340186234799382,1.6328463540317844,0.704247914710269,0.2560010952206741,2.5670000000000073
2251,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-51,72,0.6950269112014211,56,12,2,0.918988594878465,0.9986492321360856,0.5379154861439019,0,0.1182170542635659,3.4700576526442903,0.28424071253144284,0.9273013871374527,0.6415226348227023,0.16962524654832348,3.2056629562908157,1.0669503917045875,0.6508417113185659,0.24118521280384414,1.594000000000051
2252,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-52,30,0.2983884389512241,50,17,0,1,0.9363806172274053,0,0.16498371865600348,0.1182170542635659,3.451030107953933,0.21136560483451217,0.9359529814447848,0.6873110743801544,0.16962524654832348,3.2600650156922857,0.6400336989913052,0.7089605314036348,0.26909942983112933,1.26400000000001
2253,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-53,102,0.788868515624199,36,32,1,0.8574340849183499,0.9609677714295686,0,0.7955518069211394,0.1182170542635659,3.4828507351954068,0.2924083516391084,0.9422626553774095,0.7273223131982194,0.16962524654832348,3.26299653113512,1.2239518262953,0.6891053968955422,0.24396558563982051,2.0839999999998327
2254,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-54,145,0.18052207242231816,52,35,0,1,0.8577300660312176,0,0,0.1182170542635659,3.505869368091337,0.2485095302955391,0.9556836606016934,0.7351993260650724,0.16962524654832348,3.3332484397566127,1.005116957824339,0.7151715185328399,0.26425799182947646,3.811999999999898
2255,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-55,169,0.8238986295694485,59,40,4,0.8112809832207859,0.8842262197285891,0.2888095525559038,0,0.1182170542635659,2.602713178294574,13.481444000193044,0.6066879841470004,0.4030415238601771,0.16962524654832348,2.591715976331361,12.370011222300562,0.6170248025189196,0.44666836022517753,2.022000000000162
2256,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-56,57,0.8800251688924619,34,24,3,0.9501189251430333,0.9530531583353877,0,0.9846163080073893,0.1182170542635659,3.484175585262683,0.29013480145924375,0.9314177625653035,0.6814178019188258,0.16962524654832348,3.2641221099577575,1.1709378499088436,0.6575843782798431,0.23202274479569046,1.3559999999999945
2257,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-57,56,0.6273540299013257,38,18,3,0.9652152524329722,0.8552437407895923,0,0,0.1182170542635659,3.5061818307601658,0.3025961470480327,0.9450459376688884,0.6935834427238955,0.16962524654832348,3.2688891296874028,1.1652866490559506,0.7131967077280009,0.27902705585565524,1.5540000000000873
2258,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-58,174,0.936475495309569,68,40,2,0.6929870834574103,0.9031043938826769,0.6459431687835604,0,0.1182170542635659,3.471739895091612,0.3080207927701907,0.9221761844712665,0.6692040684173892,0.16962524654832348,3.2408607603182324,1.3119488962894954,0.6515770866707176,0.254380799690121,1.6099999999996726
2259,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-59,174,0.6685446774703451,47,6,0,1,0.853368653357029,0.8885438027791679,0,0.1182170542635659,3.487486533358239,0.26054216163677413,0.9332777877859845,0.6980172920418777,0.16962524654832348,3.2453713220197318,0.9484011696961393,0.6673514058443352,0.25152646803815026,1.5820000000003347
2260,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-60,61,0.18745908382581547,48,32,5,0.6064362219534815,0.8470261890906841,0,0.4245328160468489,0.1182170542635659,3.44946528409876,0.1943014266252011,0.9463249864889209,0.6968305511365552,0.16962524654832348,3.244342287658207,0.6791771423312847,0.6807918577031431,0.2486551169183361,1.611000000000331
2261,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-61,59,0.909911052689422,45,18,0,1,0.8216073343064636,0,0.9099133368581533,0.1182170542635659,3.4998934210421946,0.28932562837154707,0.9447036569987389,0.7089927808786253,0.16962524654832348,3.2813492215153577,1.2479682887703927,0.6497265646577915,0.2265432582850164,1.4179999999999993
2262,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-62,113,0.12769316822523252,66,49,5,0.7498927704058588,0.9477526157628745,0.6918241803068668,0.7403163395356387,0.1182170542635659,3.437633686964775,0.20911540840393086,0.936578994775716,0.6765713617247627,0.16962524654832348,3.265913636471971,0.6536820279038783,0.6984892006849693,0.2607552063361917,2.515000000000043
2263,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-63,74,0.8114959608064964,41,23,3,0.8295813881792128,0.9362389015499503,0.06138915987685323,0.7499130212236196,0.1182170542635659,3.488383107337774,0.2710186158624949,0.9400108088632678,0.74128111789963,0.16962524654832348,3.2220555409800484,1.1522855382589572,0.6621209191846655,0.24666959053795603,2.0249999999998636
2264,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-64,132,0.6278288093954325,22,34,2,0.6302012736909092,0.929721490945667,0.899635462090373,0.776982937939465,0.1182170542635659,3.4655968957793437,0.22355583887061062,0.9403981264637002,0.7309615537603894,0.16962524654832348,3.293710689228696,1.0133247016393065,0.6635260730265702,0.2645663304602582,1.9299999999998363
2265,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-65,71,0.9452150640334003,17,26,1,0.6874099969863892,0.9084376806393266,0,0.3105079811066389,0.1182170542635659,3.435674751226663,0.3625093476085985,0.9180508016573591,0.6245075997883321,0.16962524654832348,3.213751933244651,1.5103883958206,0.6516944705297465,0.24164481184752074,1.0979999999999563
2266,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-66,182,0.5777018946246244,60,37,1,0.7268634183332324,0.9408867842052132,0,0.8696057817433029,0.1182170542635659,3.487808250069487,0.2598104245261582,0.9543595748513781,0.7452108546486839,0.16962524654832348,3.310600371241955,1.2428291700958938,0.6715392476385129,0.25126881374902643,3.5770000000002256
2267,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-67,40,0.7183841682737693,13,23,0,1,0.8715061371214688,0,0,0.1182170542635659,3.3990469742757052,0.24564087871255247,0.9062601333093137,0.6192351762347597,0.16962524654832348,3.119181841360754,0.8850361917791946,0.6931896646964592,0.25519016124883487,0.6390000000001237
2268,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-68,52,0.246911939450074,40,22,0,1,0.8971468828618526,0.7562932504806668,0,0.1182170542635659,3.4418653245904673,0.19998877372901497,0.9419744190235994,0.6966018565778016,0.16962524654832348,3.248633859805598,0.6601023355061518,0.6990761199801138,0.24649493904612418,1.5149999999999864
2269,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-69,143,0.884532424963545,61,7,0,1,0.8650825872551651,0,0.30304420040920377,0.1182170542635659,3.493181793322872,0.34626383412934886,0.9467483336335795,0.7201767151968309,0.16962524654832348,3.2781348466479714,1.5094248362395002,0.6493053637518643,0.23991099687169334,3.4769999999998618
2270,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-70,188,0.3996667441981845,47,45,0,1,0.9457151563372463,0,0.9143798775039613,0.1182170542635659,3.497438967751561,0.2467049368502552,0.9593406593406594,0.7438865272299059,0.16962524654832348,3.3246610449172036,1.057624004767663,0.6989034966580124,0.2633585987066815,4.371999999999389
2271,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-71,32,0.26439082219265403,23,40,3,0.8690498933196067,0.8226603275164962,0,0,0.1182170542635659,3.381474728481747,0.22447565506042888,0.913357953521888,0.5921570549046711,0.16962524654832348,3.1537645203041937,0.5408957894372904,0.7049211456664641,0.26741684419656153,0.7030000000002019
2272,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-72,192,0.4043071660795249,24,12,0,1,0.9324281156528741,0,0,0.1182170542635659,3.5121611470382126,0.3058551758858796,0.95461178166096194,0.7480746420293743,0.16962524654832348,3.360979394311561,1.2823722996145845,0.6956236535380876,0.2591735601727553,3.4459999999999127
2273,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-73,13,0.5282680261600763,31,15,0,1,0.8535647682845593,0,0,0.1182170542635659,3.3871039878868863,0.253047328432114,0.893321023239056,0.5506633368808779,0.16962524654832348,3.174933600671399,0.6470502352776805,0.6868302215102469,0.24471434961131877,0.5079999999998108
2274,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-74,125,0.4576476916507818,48,43,0,1,0.9827799696475268,0.83749356912449,0,0.1182170542635659,3.468141653284675,0.21836448586387094,0.9429021797874256,0.6896282879230161,0.16962524654832348,3.2594298942391537,0.8212487541653778,0.6814616361928962,0.24304807282271043,1.5720000000000027
2275,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-75,188,0.08051855389727279,64,22,0,1,0.9856961319223047,0.9261309364810586,0.8867227842565626,0.1182170542635659,3.462020321066743,0.187816658166985,0.9527472527472528,0.7163468112324893,0.16962524654832348,3.2771363268180473,0.6640385716139742,0.7022040545765895,0.2631531046846337,6.079999999999927
2276,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-76,38,0.5801270235446282,12,34,0,1,0.8061866323929281,0,0.11314986855722964,0.1182170542635659,3.381363872165001,0.2213739730330699,0.9172491442983246,0.6124960305299992,0.16962524654832348,3.171858218640749,0.651061180704706,0.6849244600342485,0.255361447349273,0.6010000000001128
2277,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-77,87,0.4556578368903138,57,34,3,0.7010595867410302,0.857976985257119,0.3284587829839438,0,0.1182170542635659,3.4794043791705227,0.23882252730114412,0.9436047558998378,0.7249736288760549,0.16962524654832348,3.3015429517271255,1.0028683710873607,0.6753991051206982,0.24661727455318797,1.970999999999549
2278,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-78,41,0.9376565885939635,28,35,4,0.7250290504656732,0.9185429125092924,0,0,0.1182170542635659,3.3484199432875115,2.116747423596772,0.7910241397946316,0.36161427845634825,0.16962524654832348,3.043804024673203,5.110174184748014,0.6013436999392366,0.21167510329841677,0.8369999999999891
2279,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-79,154,0.30486492443364116,60,45,0,1,0.9701759370043874,0,0.9262313940562308,0.1182170542635659,3.5010400171317198,0.2509984034633119,0.9550621509637903,0.7260572841651162,0.16962524654832348,3.327334347320571,0.9432751017596231,0.7137214826271888,0.271307661287595,4.074999999999818
2280,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-80,53,0.7773905791342258,63,36,1,0.9836177214048802,0.8654744101688266,0,0.45592936128377914,0.1182170542635659,3.5067044011238795,0.27372133880562727,0.9474058728157089,0.7439429896299975,0.16962524654832348,3.303122033772008,1.1358216404295653,0.6900237529691211,0.2521401253580853,1.6220000000002983
2281,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-81,185,0.2415233120531775,68,39,4,0.7171388924121856,0.9081901718396693,0.6000647819600999,0.2354611000046134,0.1182170542635659,3.486044450786855,0.2116834980587356,0.9517114033507476,0.7409542642092249,0.16962524654832348,3.289185648667485,0.840032412063209,0.6959067557863338,0.26040150373572213,3.355000000000018
2282,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-82,92,0.7616057477332652,24,18,4,0.6629824037663639,0.8240800354629756,0.14958007261157036,0.4831690804567188,0.1182170542635659,3.462369999494501,0.3047253647560197,0.9393712844532517,0.6715141583708246,0.16962524654832348,3.2389262445736473,1.1100409416236987,0.6980541899132741,0.26889728503042665,1.696999999999207
2283,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-83,158,0.4486827082373202,35,38,0,1,0.9756156613584608,0,0,0.1182170542635659,3.5119752949520677,0.3775453619368511,0.9535489101062872,0.7400608379905519,0.16962524654832348,3.3526111070269393,1.4993885593784855,0.7211580953433132,0.27029358409978765,3.608999999999469
2284,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-84,97,0.3310643523116596,55,30,4,0.964219614956528,0.9253469446208328,0,0,0.1182170542635659,3.499836305646065,0.31282481271989226,0.9529093856962709,0.729212933855021,0.16962524654832348,3.3286549533618985,1.230135381707229,0.7099375794067282,0.26288697381619885,2.938000000000102
2285,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-85,19,0.6432099841814488,28,46,0,1,0.9092671799007803,0,0.3833913072012365,0.1182170542635659,3.396858536643084,0.20854322979212583,0.9325887227526571,0.6478904557307589,0.16962524654832348,3.1675932080770943,0.674519983981415,0.6853249461415235,0.2521322092342047,0.5889999999999418
2286,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-86,76,0.27073220195714387,10,48,2,0.7990097936242819,0.9782851505558938,0.8572796185035259,0.12683235621079803,0.1182170542635659,3.35382281455176,0.2173671958177179,0.9156098000360295,0.613647336961386,0.16962524654832348,3.1740168390341648,0.5524066571516163,0.6970184499806662,0.2636780852158891,1.0590000000001965
2287,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-87,156,0.845784799749963,64,9,0,1,0.9529584737028927,0.8228105413727462,0,0.1182170542635659,3.474409846668692,0.3144940389122763,0.8992568906503332,0.6366948786012847,0.16962524654832348,3.2585834064161374,0.9788767889081446,0.6861397282218417,0.26449491048057894,1.17999999999995
2288,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-88,77,0.34715465301647785,30,12,3,0.8227008345536888,0.8590696532279254,0,0.7131992927752435,0.1182170542635659,3.4671735182753536,0.2158176463324782,0.9428661502431994,0.7198550271744626,0.16962524654832348,3.2858914753328317,0.7810298140639512,0.7010371209191847,0.2826386409778063,1.6700000000000728
2289,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-89,151,0.48506567935459316,15,23,4,0.6884185558184981,0.9947939935605973,0.7895832655485719,0,0.1182170542635659,3.45981570446985,0.22490320454247797,0.9432624752296883,0.7120054790065474,0.16962524654832348,3.2308614753566185,0.8408682099321516,0.7144879301773187,0.2705857610619088,2.2950000000000728
2290,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-90,99,0.9855025419010781,69,34,0,1,0.8235035006888212,0.2584309538360685,0.7499130212236196,0.1182170542635659,3.49413522231867,0.3065661424153197,0.9296973518284993,0.680758956761545,0.16962524654832348,3.2760583344751404,1.1492849414058297,0.6544288239518312,0.22572576603594427,1.3170000000000073
2291,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-91,166,0.4479607115290128,68,37,0,1,0.9502938427496701,0.6119870445691049,0,0.1182170542635659,3.4644618266613625,0.25988930863197607,0.9307286975319762,0.639072982176348,0.16962524654832348,3.2956560202738068,0.8642090692592079,0.6901756614925703,0.25801030819029014,1.8290000000001783
2292,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-92,128,0.1516106241173111,61,6,0,1,0.9970447604544461,0.660822179634124,0,0.1182170542635659,3.4830870143374897,0.2071748908999313,0.9519365880021617,0.7166502080164172,0.16962524654832348,3.306042952452973,0.7399844737004183,0.6956512732696238,0.25636527477333554,4.286000000000058
2293,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-93,195,0.35078222918789836,41,18,3,0.8622485673055053,0.9458616053685546,0,0,0.1182170542635659,3.507729438674677,0.42549966537352407,0.9521257431093496,0.7266004149473457,0.16962524654832348,3.3586935375407876,1.5988388150005328,0.7156134342374192,0.26558154266685746,4.930999999999926
2294,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-94,62,0.853032156964764,23,29,3,0.7181588266976178,0.9645498465746641,0.10272678756155074,0.22923379437997937,0.1182170542635659,3.457671393896659,0.3234812908404334,0.9214826157449109,0.621315866620817,0.16962524654832348,3.268300986241991,1.1622335280905252,0.681047340219853,0.2718879621380981,1.3949999999999818
2295,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-95,167,0.5240397413051687,13,26,3,0.6349441032856703,0.8150892742909491,0.934772637905553,0,0.1182170542635659,3.4453664847509615,0.23020164715424515,0.9352188794811745,0.6782170158820264,0.16962524654832348,3.200838308776903,0.8934705658523808,0.7000980500469536,0.26520106074972494,1.990000000000009
2296,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-96,70,0.7839052129839547,42,20,3,0.67145427884534,0.9554965883027762,0.08949399250559509,0.7165234726853669,0.1182170542635659,3.493010559813192,0.32948067137089515,0.9303368762385156,0.6731960975368365,0.16962524654832348,3.260048858073153,1.0863229317858818,0.7188863724244601,0.27568492956278023,2.005000000000109
2297,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-97,129,0.3230829136120156,21,48,0,1,0.9032632104121149,0,0.2760400893166661,0.1182170542635659,3.4672977519184127,0.21926856394728914,0.9420374707259953,0.7083874433885177,0.16962524654832348,3.266427447880076,0.7787512066412322,0.7187966082969673,0.2820699575207903,1.9670000000000982
2298,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-98,200,0.7264976207329892,49,25,2,0.8983919944614172,0.9393845297396183,0,0.8660747148096561,0.1182170542635659,3.492373471602953,0.32052346041643187,0.9478472347324807,0.717941683049471,0.16962524654832348,3.2970575308249397,1.3563847048757285,0.665614815223996,0.25931931009026804,3.734000000000151
2299,v2xcl_rol,up,lightgbm,run-03_lightgbm_hp-99,94,0.6824485950474627,45,27,1,0.6676619640551508,0.8868687433656305,0,0.40962743177078664,0.1182170542635659,3.4853267011600497,0.3471305311458679,0.931345703476851,0.6498303524321286,0.16962524654832348,3.3044648240515597,1.276278824915708,0.6614580456277965,0.25622345547326847,1.8679999999999382
