mg_id,indicator,direction,model,hp_set_id,lambda_l1,lambda_l2,eta,nrounds,cv_pos_rate,cv_brier,cv_log_loss,cv_auc_roc,cv_auc_pr,test_pos_rate,test_brier,test_log_loss,test_auc_roc,test_auc_pr,time
192,v2xcs_ccsi,down,lightgbm_2023,run-11_lightgbm_2023,0.1,0.1,NA,NA,0.05717054263565891,3.7143421042367692,0.13768425729038442,0.9337885623704426,0.5024509897177868,0.23274161735700197,3.015111813732622,0.7748995075445567,0.6867129972550216,0.3749210399472867,2.912999999999954
193,v2xcs_ccsi,down,lightgbm_2023,run-11_lightgbm_2023,0.1,0.1,NA,NA,0.07751937984496124,3.6335778515060353,0.15643862674594608,0.9341911764705882,0.6304361845022657,0.23274161735700197,3.0254350086684707,0.8168736101103435,0.6813918783495273,0.3584959071527798,2.9389999999999645
194,v2xcs_ccsi,down,lightgbm_2023,run-11_lightgbm_2023,0.1,0.1,NA,NA,0.06983511154219205,3.677209128656185,0.1342682995549976,0.9596078090603638,0.6206913940946056,0.23274161735700197,3.047859647785008,0.8148723233038259,0.6871895560106314,0.36386781803153195,3.7099999999999227
195,v2xcs_ccsi,down,lightgbm_2023,run-11_lightgbm_2023,0.1,0.1,NA,NA,0.06498545101842872,3.695161872090703,0.11839615008001646,0.9638632563324456,0.6990493431222616,0.23274161735700197,3.0195237522028564,0.7865302567542196,0.6809833994161474,0.37041844674905355,4.05499999999995
196,v2xcs_ccsi,down,xgboost_2023,run-11_xgboost_2023,NA,NA,0.1,200,0.06298449612403101,3.6704648343178254,0.10234974419231474,0.9685625646328853,0.6778264315763276,0.23274161735700197,3.0433389261455996,0.825376855337441,0.6854766676833254,0.3782262564880569,22.965000000000003
197,v2xcs_ccsi,down,xgboost_2023,run-11_xgboost_2023,NA,NA,0.1,200,0.05717054263565891,3.719732024239106,0.13002188771580028,0.938091173550264,0.5309409100699704,0.23274161735700197,3.027055493157463,0.8170885972682997,0.6750686244608078,0.36816806001242586,23.00799999999998
198,v2xcs_ccsi,down,xgboost_2023,run-11_xgboost_2023,NA,NA,0.1,200,0.07751937984496124,3.642650739892764,0.15508733345974193,0.9412158613445378,0.6327842050805208,0.23274161735700197,3.035605502550072,0.823487475055967,0.6926550041392532,0.3796689509693812,26.068999999999996
199,v2xcs_ccsi,down,xgboost_2023,run-11_xgboost_2023,NA,NA,0.1,200,0.06983511154219205,3.6833076792740456,0.13601266772769302,0.9613312478275983,0.6349894351511481,0.23274161735700197,3.0481322793535113,0.8269245752606507,0.6815498235371008,0.37597617046236803,21.81899999999999
200,v2xcs_ccsi,down,xgboost_2023,run-11_xgboost_2023,NA,NA,0.1,200,0.06498545101842872,3.702906860196665,0.11144713245400134,0.9693131851117854,0.7190823276602121,0.23274161735700197,3.0429942477473007,0.8195192006945706,0.6787285957038909,0.369589534712553,22.123999999999967
201,v2xcl_rol,down,lightgbm_default,run-11_lightgbm_default,NA,NA,NA,NA,0.046511627906976744,3.755211694304705,0.10021611659192968,0.9581851287262872,0.5296397742664658,0.252465483234714,3.1318025191506726,1.1476039086337884,0.6823620959762533,0.3908138820290541,2.444000000000017
202,v2xcl_rol,down,lightgbm_default,run-11_lightgbm_default,NA,NA,NA,NA,0.05232558139534884,3.7468678523890087,0.13161275174493972,0.9087517988335985,0.547603069393191,0.252465483234714,3.1198626936427427,1.1392001560671017,0.6951733591688655,0.4110382606405116,1.9769999999999754
203,v2xcl_rol,down,lightgbm_default,run-11_lightgbm_default,NA,NA,NA,NA,0.0687984496124031,3.706949245594669,0.1456967297500168,0.9518107605047559,0.6578578858604118,0.252465483234714,3.1120083689544282,1.1293289805029099,0.6778889759234829,0.39776884261178974,2.479000000000042
204,v2xcl_rol,down,lightgbm_default,run-11_lightgbm_default,NA,NA,NA,NA,0.055286129970902036,3.735831183565111,0.11082938379368158,0.955996253467344,0.6450186512761902,0.252465483234714,3.1545115771826513,1.230538130303165,0.6692313242084432,0.3654267771896057,2.4529999999999745
205,v2xcl_rol,down,lightgbm_default,run-11_lightgbm_default,NA,NA,NA,NA,0.06498545101842872,3.728329025442928,0.14383060592067679,0.953396915835759,0.6305199041805635,0.252465483234714,3.1507980816850045,1.1529988429182356,0.6930553265171504,0.41333479955999997,1.836999999999989
206,v2xcl_rol,down,xgboost_default,run-11_xgboost_default,NA,NA,NA,NA,0.046511627906976744,3.772263110993273,0.09410815403437335,0.9596248306233062,0.6648841105541334,0.252465483234714,3.114722514007575,1.181203440540536,0.704315427110818,0.4222145549969541,12.634
207,v2xcl_rol,down,xgboost_default,run-11_xgboost_default,NA,NA,NA,NA,0.05232558139534884,3.75186307255848,0.14959640407932295,0.8977883814284632,0.5577793147508704,0.252465483234714,3.1402643008151014,1.2445883016142951,0.6979793659300791,0.4140648432177125,12.280000000000001
208,v2xcl_rol,down,xgboost_default,run-11_xgboost_default,NA,NA,NA,NA,0.0687984496124031,3.71733937041975,0.14645694963659464,0.9579076959153464,0.6901137862137421,0.252465483234714,3.1293071373672157,1.1758875133564657,0.6915247773746702,0.4193850553499647,11.27699999999993
209,v2xcl_rol,down,xgboost_default,run-11_xgboost_default,NA,NA,NA,NA,0.055286129970902036,3.745904961053144,0.12248621416896,0.9567707770452826,0.6397109327431477,0.252465483234714,3.1451148401724183,1.219886990361838,0.7143155301781002,0.42494566241062454,12.043999999999997
210,v2xcl_rol,down,xgboost_default,run-11_xgboost_default,NA,NA,NA,NA,0.06498545101842872,3.738427608816306,0.15119828312766068,0.9542020189508887,0.7014252431608938,0.252465483234714,3.1514488583841422,1.2830567809743294,0.6889841688654353,0.40658816633455763,11.031999999999982
211,v2xcl_rol,down,ranger_2022,run-11_ranger_2022,NA,NA,NA,NA,0.046511627906976744,3.69517544368976,0.09507606153763482,0.9663998983739838,0.5113747450911883,0.252465483234714,2.8964850808111993,0.6257141138941991,0.6943282074538258,0.41131461047018036,44.61400000000003
212,v2xcl_rol,down,ranger_2022,run-11_ranger_2022,NA,NA,NA,NA,0.05232558139534884,3.6875790480037853,0.10742107448681802,0.9429769749299401,0.610413416089685,0.252465483234714,2.9068355743252194,0.6236883445069142,0.7031533435026385,0.4181377343392688,44.168000000000006
213,v2xcl_rol,down,ranger_2022,run-11_ranger_2022,NA,NA,NA,NA,0.0687984496124031,3.639817013940615,0.1134462402754274,0.9718822822470724,0.713568035834498,0.252465483234714,2.901443470606169,0.6358545736549286,0.6875644170514512,0.40209858695598183,44.454000000000065
214,v2xcl_rol,down,ranger_2022,run-11_ranger_2022,NA,NA,NA,NA,0.055286129970902036,3.6796130357840457,0.10041714795803135,0.9615259915703015,0.6494849120620918,0.252465483234714,2.91294788970093,0.6627135225509483,0.692112260883905,0.38865293373937565,45.611999999999966
215,v2xcl_rol,down,ranger_2022,run-11_ranger_2022,NA,NA,NA,NA,0.06498545101842872,3.6672320527389277,0.11762803585356532,0.9576933795751533,0.6662375766587025,0.252465483234714,2.9169301304620547,0.6903134858869682,0.6992007132255936,0.40929810353904456,47.214
216,v2xcl_rol,down,lightgbm_2023,run-11_lightgbm_2023,0.1,0.1,NA,NA,0.046511627906976744,3.757699869847474,0.09292954992596848,0.96142445799458,0.5460979004310358,0.252465483234714,3.1255221587590833,1.0394318003332912,0.7070724769129287,0.4366572113193241,3.495999999999981
217,v2xcl_rol,down,lightgbm_2023,run-11_lightgbm_2023,0.1,0.1,NA,NA,0.05232558139534884,3.7406728230419213,0.12565385715456667,0.9140346890858138,0.5794566223823095,0.252465483234714,3.1169132319789052,1.0984748584656725,0.6916329980211082,0.40200935239008195,3.1550000000000296
218,v2xcl_rol,down,lightgbm_2023,run-11_lightgbm_2023,0.1,0.1,NA,NA,0.0687984496124031,3.704565813014266,0.13334443132556456,0.9651478067154227,0.6712054131373916,0.252465483234714,3.129560174436553,1.1017650481142989,0.680171916226913,0.39287806588301755,2.951999999999998
219,v2xcl_rol,down,lightgbm_2023,run-11_lightgbm_2023,0.1,0.1,NA,NA,0.055286129970902036,3.7330924731439388,0.11465655161000836,0.9491696386757449,0.6299334516440396,0.252465483234714,3.142635416262156,1.1074724319887308,0.7030270860817942,0.39575035553302407,3.194000000000017
220,v2xcl_rol,down,lightgbm_2023,run-11_lightgbm_2023,0.1,0.1,NA,NA,0.06498545101842872,3.722866798855196,0.13650428412580012,0.9579952932433269,0.6858537914441485,0.252465483234714,3.1411141243836083,1.1328162524992063,0.6924498062335093,0.39443781869124156,5.7549999999999955
221,v2xcl_rol,down,xgboost_2023,run-11_xgboost_2023,NA,NA,0.1,200,0.046511627906976744,3.758950169512024,0.09090973379980768,0.9621019647696477,0.591979344924182,0.252465483234714,3.1202412678521054,1.0434309944096167,0.7030940798153035,0.42596481008525955,20.799000000000035
222,v2xcl_rol,down,xgboost_2023,run-11_xgboost_2023,NA,NA,0.1,200,0.05232558139534884,3.7403872193880154,0.12803266635530336,0.9107021131561008,0.5749765201267245,0.252465483234714,3.1217424413567407,1.0579420176799224,0.7100820415567283,0.42299980589343694,20.934000000000026
223,v2xcl_rol,down,xgboost_2023,run-11_xgboost_2023,NA,NA,0.1,200,0.0687984496124031,3.7026916464704156,0.13886476941181658,0.9567938327153347,0.673830782672258,0.252465483234714,3.123094114643759,1.0268183574327991,0.7003627968337731,0.4128822918415137,20.98199999999997
224,v2xcl_rol,down,xgboost_2023,run-11_xgboost_2023,NA,NA,0.1,200,0.055286129970902036,3.731928203768793,0.11273372088081357,0.9510248928275514,0.5996210071442485,0.252465483234714,3.1403253123300634,1.0789709155076073,0.7002597295514512,0.4040255150850011,20.930999999999926
225,v2xcl_rol,down,xgboost_2023,run-11_xgboost_2023,NA,NA,0.1,200,0.06498545101842872,3.7246264607702617,0.1409637453854158,0.9507803307115873,0.6523327791068929,0.252465483234714,3.1309857215150214,1.0754406190156185,0.6941787598944591,0.3990054586894305,17.160999999999945
226,v2x_freexp_altinf,down,lightgbm_default,run-11_lightgbm_default,NA,NA,NA,NA,0.05329457364341085,3.7363129530048793,0.10969096665552834,0.9544803200893273,0.6013560381174805,0.25542406311637084,3.014091992229532,1.066303883360171,0.6774399754532205,0.37817691251834706,2.0540000000000305
227,v2x_freexp_altinf,down,lightgbm_default,run-11_lightgbm_default,NA,NA,NA,NA,0.06589147286821706,3.7098498168096774,0.1452885908175343,0.9286062972907005,0.6900890156619427,0.25542406311637084,3.018220998854183,1.0323923743971357,0.7028305505126697,0.40814962394165866,1.6159999999999854
228,v2x_freexp_altinf,down,lightgbm_default,run-11_lightgbm_default,NA,NA,NA,NA,0.05135658914728682,3.7420944467682133,0.09362765551676736,0.9750804633145104,0.6181501317864203,0.25542406311637084,3.004026502385571,1.040439874625612,0.6898003017208315,0.3868921149029811,2.3199999999999363
229,v2x_freexp_altinf,down,lightgbm_default,run-11_lightgbm_default,NA,NA,NA,NA,0.05916585838991271,3.7208344951706462,0.1260835210206151,0.9600980226466115,0.5560815693715854,0.25542406311637084,3.0589791817760688,1.0864988510405875,0.6866680303766397,0.4060830599333659,2.576999999999998
230,v2x_freexp_altinf,down,lightgbm_default,run-11_lightgbm_default,NA,NA,NA,NA,0.06498545101842872,3.731146083053065,0.12255242734520129,0.955719328667864,0.7688705612800425,0.25542406311637084,3.057939251971279,1.0411890313175298,0.703147613081388,0.4014656545104476,2.4120000000000346
231,v2x_freexp_altinf,down,xgboost_default,run-11_xgboost_default,NA,NA,NA,NA,0.05329457364341085,3.7489643756548703,0.125162638128477,0.9519307713780589,0.5958741873931584,0.25542406311637084,3.010930465906173,1.188267003937983,0.6662149377381166,0.36875401131639246,10.726999999999975
232,v2x_freexp_altinf,down,xgboost_default,run-11_xgboost_default,NA,NA,NA,NA,0.06589147286821706,3.721410004465604,0.15693129499857483,0.9285605320966561,0.6932062991800573,0.25542406311637084,2.995851094094531,1.1244726857579481,0.6941880385588995,0.4011504332101965,13.088000000000001
233,v2x_freexp_altinf,down,xgboost_default,run-11_xgboost_default,NA,NA,NA,NA,0.05135658914728682,3.755537730607409,0.10119452229206063,0.9759091872723418,0.6164199893048028,0.25542406311637084,3.0287996559502006,1.216722461832852,0.6572809327776216,0.3817356556709182,13.09
234,v2x_freexp_altinf,down,xgboost_default,run-11_xgboost_default,NA,NA,NA,NA,0.05916585838991271,3.7269187224724147,0.13273457594957974,0.9477606895386175,0.6302111637901576,0.25542406311637084,3.0587583667567873,1.2463161829711398,0.6577258431563068,0.3645842398575817,10.66900000000004
235,v2x_freexp_altinf,down,xgboost_default,run-11_xgboost_default,NA,NA,NA,NA,0.06498545101842872,3.739800806535943,0.1344594812834611,0.9416300241530935,0.7911059499190344,0.25542406311637084,3.0646114289311424,1.2068780616119124,0.6736198828914061,0.37525227196621247,11.059000000000026
236,v2x_freexp_altinf,down,ranger_2022,run-11_ranger_2022,NA,NA,NA,NA,0.05329457364341085,3.6650794784741128,0.10078558847810232,0.9662882664929748,0.5772466816044839,0.25542406311637084,2.803272805487795,0.599290049621178,0.6961236544018001,0.383750053862384,48.99599999999998
237,v2x_freexp_altinf,down,ranger_2022,run-11_ranger_2022,NA,NA,NA,NA,0.06589147286821706,3.653330331389448,0.11354037036229371,0.9551348547717843,0.7315223892797406,0.25542406311637084,2.814408467547028,0.5976347418242893,0.6968600577872102,0.3980377019909754,46.24200000000002
238,v2x_freexp_altinf,down,ranger_2022,run-11_ranger_2022,NA,NA,NA,NA,0.05135658914728682,3.6783986034899407,0.09241378063571566,0.9752828261414227,0.6280964437950856,0.25542406311637084,2.808117168887728,0.5896327978459825,0.7014037689534378,0.4086580223108441,52.328
239,v2x_freexp_altinf,down,ranger_2022,run-11_ranger_2022,NA,NA,NA,NA,0.05916585838991271,3.6559042734321596,0.11646630956598271,0.9484367077911103,0.5486964999122441,0.25542406311637084,2.8332293401979793,0.6152146399665911,0.6918151832059117,0.38437386103556037,55.535000000000025
240,v2x_freexp_altinf,down,ranger_2022,run-11_ranger_2022,NA,NA,NA,NA,0.06498545101842872,3.6714353775128905,0.1050872168310345,0.9606815507524618,0.7837089337596527,0.25542406311637084,2.831895268557317,0.6049462560474397,0.6956276048991281,0.3931321530463025,49.884000000000015
241,v2x_freexp_altinf,down,lightgbm_2023,run-11_lightgbm_2023,0.1,0.1,NA,NA,0.05329457364341085,3.7303296529932477,0.11956729926123512,0.9552433237182469,0.5180788361628501,0.25542406311637084,2.9971236071927283,1.0143573637205845,0.6949602393311003,0.384910855150969,3.0470000000000255
242,v2x_freexp_altinf,down,lightgbm_2023,run-11_lightgbm_2023,0.1,0.1,NA,NA,0.06589147286821706,3.704925806691709,0.14702658614724956,0.9226873321942886,0.6483169519563836,0.25542406311637084,3.0005240195667806,0.9856157498030362,0.6982024597918638,0.4160036984936772,3.375
243,v2x_freexp_altinf,down,lightgbm_2023,run-11_lightgbm_2023,0.1,0.1,NA,NA,0.05135658914728682,3.743063782874275,0.09841623822173608,0.9735386512999402,0.599745389324971,0.25542406311637084,3.001447493705405,0.9993788555610623,0.680186146411312,0.396467893403242,3.5549999999999926
244,v2x_freexp_altinf,down,lightgbm_2023,run-11_lightgbm_2023,0.1,0.1,NA,NA,0.05916585838991271,3.7150136965601104,0.124131950955925,0.9540307588304884,0.568592156556129,0.25542406311637084,3.040240992656792,1.0393580898473855,0.6786852131222992,0.3853272203513317,3.3449999999999998
245,v2x_freexp_altinf,down,lightgbm_2023,run-11_lightgbm_2023,0.1,0.1,NA,NA,0.06498545101842872,3.7277139546973097,0.11704173122759555,0.9600080510311513,0.7762977304347929,0.25542406311637084,3.051612537317306,1.031175022913958,0.6856273492035082,0.39056285743229596,3.210000000000008
246,v2x_freexp_altinf,down,xgboost_2023,run-11_xgboost_2023,NA,NA,0.1,200,0.05329457364341085,3.7284179145082255,0.11591518437570339,0.9460872801712106,0.5654785321428839,0.25542406311637084,2.9995384930145956,1.029540444322291,0.6697844485923956,0.37294167360558644,21.774999999999977
247,v2x_freexp_altinf,down,xgboost_2023,run-11_xgboost_2023,NA,NA,0.1,200,0.06589147286821706,3.7069545348820103,0.1430278313513463,0.930680986087381,0.6905160534105721,0.25542406311637084,3.0075843495183037,1.0132125143270054,0.6886445575187298,0.39489990927671303,23.175999999999988
248,v2x_freexp_altinf,down,xgboost_2023,run-11_xgboost_2023,NA,NA,0.1,200,0.05135658914728682,3.741523516863333,0.09128938883871203,0.9742131940563147,0.608626560874686,0.25542406311637084,3.0100072924993113,1.0045240759887322,0.6868291186171981,0.3918055162050452,23.975000000000023
249,v2x_freexp_altinf,down,xgboost_2023,run-11_xgboost_2023,NA,NA,0.1,200,0.05916585838991271,3.720981560665191,0.11993709920439374,0.951952002704073,0.629563854287921,0.25542406311637084,3.0465183752977927,1.0875831320664733,0.6699276381395587,0.3690888321232217,22.189999999999998
250,v2x_freexp_altinf,down,xgboost_2023,run-11_xgboost_2023,NA,NA,0.1,200,0.06498545101842872,3.7298541173771182,0.11796157202108497,0.951538985570075,0.7838751798667428,0.25542406311637084,3.0469661887066604,1.0269131560390539,0.6858728169986448,0.39895453751929033,27.18400000000001
251,v2x_horacc_osp,down,lightgbm_default,run-11_lightgbm_default,NA,NA,NA,NA,0.055232558139534885,3.7328648072031103,0.11525874776097148,0.9557174988753936,0.5889284978736788,0.20611439842209073,3.2597259627269857,0.9192967115695971,0.696424856607923,0.32416162091204176,2.035000000000025
252,v2x_horacc_osp,down,lightgbm_default,run-11_lightgbm_default,NA,NA,NA,NA,0.060077519379844964,3.726583553685429,0.15997794589045314,0.9234785500498836,0.496610480642808,0.20611439842209073,3.2601855010556475,0.9611305861816426,0.6976789800588428,0.340016808132576,2.5649999999999977
253,v2x_horacc_osp,down,lightgbm_default,run-11_lightgbm_default,NA,NA,NA,NA,0.055232558139534885,3.751438488841658,0.1130705643152392,0.9621592442645074,0.6362185622568612,0.20611439842209073,3.2683478291076833,0.932029433173622,0.6898689411275224,0.33337618170093325,2.4669999999999845
254,v2x_horacc_osp,down,lightgbm_default,run-11_lightgbm_default,NA,NA,NA,NA,0.0475266731328807,3.7717962789533486,0.12369920531733128,0.931460160438921,0.4409556120871899,0.20611439842209073,3.2864243561232596,0.9845661519091915,0.6915450682041071,0.3505069714841165,2.2560000000000855
255,v2x_horacc_osp,down,lightgbm_default,run-11_lightgbm_default,NA,NA,NA,NA,0.06789524733268672,3.7070101592051357,0.14130385046825022,0.9580645161290323,0.6406646817663851,0.20611439842209073,3.2542807028937335,0.9453441456704572,0.6735475051264525,0.31650271522331197,2.083000000000027
256,v2x_horacc_osp,down,xgboost_default,run-11_xgboost_default,NA,NA,NA,NA,0.055232558139534885,3.7431069817919824,0.12792421836471513,0.9547818263607737,0.593171678129594,0.20611439842209073,3.2647957524700915,1.0805098786591738,0.6753009004725252,0.3217732552153698,11.808999999999969
257,v2x_horacc_osp,down,xgboost_default,run-11_xgboost_default,NA,NA,NA,NA,0.060077519379844964,3.735897169449799,0.1781816379289059,0.9354173594945128,0.47303788308014,0.20611439842209073,3.3035831715937674,1.1257131175625734,0.7136378495646231,0.3447701790355309,12.194000000000017
258,v2x_horacc_osp,down,xgboost_default,run-11_xgboost_default,NA,NA,NA,NA,0.055232558139534885,3.7561723960957374,0.12127898469589898,0.9546378767431399,0.619374960344537,0.20611439842209073,3.273529148334035,1.04167850256797,0.6729471901096615,0.33118625204245494,10.782000000000039
259,v2x_horacc_osp,down,xgboost_default,run-11_xgboost_default,NA,NA,NA,NA,0.0475266731328807,3.780801218662413,0.13556508136269052,0.9388794214223367,0.44442875548773064,0.20611439842209073,3.2925998258457088,1.0629837066655292,0.706844185562721,0.36564718077483616,13.599000000000004
260,v2x_horacc_osp,down,xgboost_default,run-11_xgboost_default,NA,NA,NA,NA,0.06789524733268672,3.7172424313613135,0.16434482758079597,0.9500668946038353,0.5995203195757183,0.20611439842209073,3.270068950657639,1.0872432043426594,0.701940622306755,0.31333433417124373,11.466000000000008
261,v2x_horacc_osp,down,ranger_2022,run-11_ranger_2022,NA,NA,NA,NA,0.055232558139534885,3.6669947918096253,0.10455636814523739,0.9657130004498425,0.5788180689612041,0.20611439842209073,3.0645086424564614,0.5374317215079738,0.7060328687330976,0.3340876711781538,48.624000000000024
262,v2x_horacc_osp,down,ranger_2022,run-11_ranger_2022,NA,NA,NA,NA,0.060077519379844964,3.6609644705636106,0.13268933082405626,0.9369055537080146,0.4601510856727473,0.20611439842209073,3.0848716957327977,0.5375342646982124,0.7148652263068739,0.343785998675711,37.67399999999998
263,v2x_horacc_osp,down,ranger_2022,run-11_ranger_2022,NA,NA,NA,NA,0.055232558139534885,3.684512701626833,0.09759731159700136,0.9733963112910481,0.6459614231638783,0.20611439842209073,3.0715269586456544,0.5284459834940286,0.7163719575618889,0.3499639400401139,37.386999999999944
264,v2x_horacc_osp,down,ranger_2022,run-11_ranger_2022,NA,NA,NA,NA,0.0475266731328807,3.705718543469091,0.10661570300159667,0.9443971071116838,0.47278391223238936,0.20611439842209073,3.0861958017470443,0.5486390740324599,0.7092840797646289,0.3445155118049473,47.96900000000005
265,v2x_horacc_osp,down,ranger_2022,run-11_ranger_2022,NA,NA,NA,NA,0.06789524733268672,3.645027198906895,0.12062987232351127,0.9616173628660621,0.662068729020947,0.20611439842209073,3.065190531005232,0.5400089112647148,0.708772920443401,0.31582680741068475,47.903999999999996
266,v2x_horacc_osp,down,lightgbm_2023,run-11_lightgbm_2023,0.1,0.1,NA,NA,0.055232558139534885,3.730770851340181,0.11219829765921732,0.962753036437247,0.5852055411741222,0.20611439842209073,3.2608682519822425,0.8824451806346265,0.7128770542958186,0.36183474075953714,3.147999999999996
267,v2x_horacc_osp,down,lightgbm_2023,run-11_lightgbm_2023,0.1,0.1,NA,NA,0.060077519379844964,3.7253810318450085,0.16294880712323837,0.9258729630861323,0.4642316702534864,0.20611439842209073,3.2722037904818153,0.9422601473366604,0.7051740021991738,0.337667077640995,3.2749999999999773
268,v2x_horacc_osp,down,lightgbm_2023,run-11_lightgbm_2023,0.1,0.1,NA,NA,0.055232558139534885,3.7505425130825087,0.110025448082776,0.9565991902834008,0.6542123574092275,0.20611439842209073,3.275948316979924,0.8895398648165453,0.7043894320782192,0.3511001653027417,3.137999999999977
269,v2x_horacc_osp,down,lightgbm_2023,run-11_lightgbm_2023,0.1,0.1,NA,NA,0.0475266731328807,3.770087767171353,0.12178734077988115,0.9321459744794048,0.451688130427875,0.20611439842209073,3.275603358897442,0.9278859974650576,0.7068887634105026,0.34204851129351355,2.877999999999929
270,v2x_horacc_osp,down,lightgbm_2023,run-11_lightgbm_2023,0.1,0.1,NA,NA,0.06789524733268672,3.709550885379679,0.14429847580547217,0.950810167979783,0.6319008350283168,0.20611439842209073,3.261719390453578,0.9212568176213016,0.6856489048708728,0.3025892865377712,2.59699999999998
271,v2x_horacc_osp,down,xgboost_2023,run-11_xgboost_2023,NA,NA,0.1,200,0.055232558139534885,3.7356630776370254,0.11595514264152076,0.954098065677013,0.6008830624964425,0.20611439842209073,3.260857469918977,0.8794203834783263,0.7136021872863978,0.3512632751697623,23.168000000000006
272,v2x_horacc_osp,down,xgboost_2023,run-11_xgboost_2023,NA,NA,0.1,200,0.060077519379844964,3.7267326454027474,0.15959125326505408,0.9301629531094113,0.46187140145548833,0.20611439842209073,3.2696655426075947,0.9121983193480521,0.7271895152902018,0.3600606796709657,27.013000000000005
273,v2x_horacc_osp,down,xgboost_2023,run-11_xgboost_2023,NA,NA,0.1,200,0.055232558139534885,3.746197967445173,0.11748044803839659,0.9506792622582096,0.5947700810818316,0.20611439842209073,3.267368586923537,0.8681371632255324,0.7084133258046301,0.34245906775595353,21.369999999999948
274,v2x_horacc_osp,down,xgboost_2023,run-11_xgboost_2023,NA,NA,0.1,200,0.0475266731328807,3.7720829466489625,0.1285864407062011,0.9258073901658423,0.4354502039201438,0.20611439842209073,3.283550637829267,0.9379631271564595,0.7009242473773366,0.35260412569334726,23.170999999999935
275,v2x_horacc_osp,down,xgboost_2023,run-11_xgboost_2023,NA,NA,0.1,200,0.06789524733268672,3.7036789185361427,0.13166293593385545,0.95909023338784,0.6722825362424829,0.20611439842209073,3.263944304986347,0.8839884479159414,0.700383369490921,0.32918997043907994,24.289999999999992
276,v2x_pubcorr,down,lightgbm_default,run-11_lightgbm_default,NA,NA,NA,NA,0.09108527131782945,3.510294373325666,0.1929804148287136,0.9172526425622647,0.4982098205642654,0.23076923076923078,3.102377535948984,0.7887822397912266,0.632034845496384,0.29793568882466365,2.3500000000000227
277,v2x_pubcorr,down,lightgbm_default,run-11_lightgbm_default,NA,NA,NA,NA,0.10077519379844961,3.4805937479566076,0.21326286091808191,0.9134615384615384,0.4961479645620963,0.23076923076923078,3.119510764690502,0.8188580636090949,0.6143052816129739,0.2912174717950279,2.2480000000000473
278,v2x_pubcorr,down,lightgbm_default,run-11_lightgbm_default,NA,NA,NA,NA,0.0872093023255814,3.541108861993379,0.1817319123666862,0.9214673271998113,0.5201824542187214,0.23076923076923078,3.117451181276497,0.8048316860765391,0.6280024106947184,0.30126343532486416,1.8520000000000039
279,v2x_pubcorr,down,lightgbm_default,run-11_lightgbm_default,NA,NA,NA,NA,0.1008729388942774,3.4986849172146064,0.22857087378230423,0.9019531574143225,0.47755335768047086,0.23076923076923078,3.104841421973345,0.7877840317298983,0.6307473153627,0.30164804128131184,2.6229999999999905
280,v2x_pubcorr,down,lightgbm_default,run-11_lightgbm_default,NA,NA,NA,NA,0.10572259941804074,3.481702933896688,0.21076152689061065,0.9235507174272125,0.5602628344837522,0.23076923076923078,3.070151372432481,0.8027516125702342,0.6194006136313829,0.2794343673213271,2.352000000000004
281,v2x_pubcorr,down,xgboost_default,run-11_xgboost_default,NA,NA,NA,NA,0.09108527131782945,3.5558220659664954,0.192956771378475,0.9283332577235404,0.5748910755894416,0.23076923076923078,3.162154180528543,0.9611930934454004,0.6206881437650669,0.2993654005591756,11.614000000000004
282,v2x_pubcorr,down,xgboost_default,run-11_xgboost_default,NA,NA,NA,NA,0.10077519379844961,3.5302544747817928,0.21921294532603455,0.9230562002652519,0.5446483252614669,0.23076923076923078,3.155022151160132,0.9559829603689836,0.627120315581854,0.3059832434413152,11.145999999999958
283,v2x_pubcorr,down,xgboost_default,run-11_xgboost_default,NA,NA,NA,NA,0.0872093023255814,3.5839155376237626,0.19079390347810973,0.9239915074309979,0.5485533942140526,0.23076923076923078,3.1600677185876527,0.941084309705155,0.6266107823800131,0.29701656679149097,11.748999999999995
284,v2x_pubcorr,down,xgboost_default,run-11_xgboost_default,NA,NA,NA,NA,0.1008729388942774,3.534484753945669,0.2544191868488815,0.8984109202555804,0.4980263653593251,0.23076923076923078,3.1658801712909654,1.0015273876323154,0.6025531448608372,0.28795741719862444,12.399999999999977
285,v2x_pubcorr,down,xgboost_default,run-11_xgboost_default,NA,NA,NA,NA,0.10572259941804074,3.5263508298642656,0.23676437556247673,0.917839160978328,0.5652518604177592,0.23076923076923078,3.1410553825173504,0.9790214799985352,0.6183760683760684,0.29221926557763933,12.337999999999965
286,v2x_pubcorr,down,ranger_2022,run-11_ranger_2022,NA,NA,NA,NA,0.09108527131782945,3.447270242210204,0.17814806231214103,0.9261273420133376,0.5530209325412467,0.23076923076923078,2.8635764146314866,0.5699931464873779,0.6236467236467237,0.2879957979080247,50.706999999999994
287,v2x_pubcorr,down,ranger_2022,run-11_ranger_2022,NA,NA,NA,NA,0.10077519379844961,3.424081983923478,0.19175763620608927,0.9350806117374005,0.5164360255175733,0.23076923076923078,2.8614330453911134,0.5777833118493064,0.6105385711154941,0.28846682658976547,67.525
288,v2x_pubcorr,down,ranger_2022,run-11_ranger_2022,NA,NA,NA,NA,0.0872093023255814,3.473099403367083,0.17015260469358692,0.9396025005897618,0.5225884495460816,0.23076923076923078,2.8546741190496485,0.575790799052564,0.610215318869165,0.28788406738415123,57.10800000000006
