mg_id,indicator,direction,model,hp_set_id,lambda_l1,lambda_l2,cv_pos_rate,cv_brier,cv_log_loss,cv_auc_roc,cv_auc_pr,test_pos_rate,test_brier,test_log_loss,test_auc_roc,test_auc_pr,time
201,v2x_horacc_osp,down,lightgbm_default,run-01_lightgbm_default,NA,NA,0.05426356589147287,3.759465276290247,0.1044517830229211,0.9590712822014051,0.6809355981815323,0.20611439842209073,3.2432687955696125,0.9338375283948551,0.6766857856102707,0.3102994108803825,2.344
202,v2x_horacc_osp,down,lightgbm_default,run-01_lightgbm_default,NA,NA,0.05910852713178295,3.71947770905699,0.13063887837741597,0.9513430467154024,0.5528411944594052,0.20611439842209073,3.2871246115565897,0.9774626494835832,0.6951588457309281,0.3136592408322318,2.0650000000000013
203,v2x_horacc_osp,down,lightgbm_default,run-01_lightgbm_default,NA,NA,0.06782945736434108,3.688908493885766,0.13226295469678448,0.9681838431838432,0.5786827750204304,0.20611439842209073,3.2870278306455907,0.967233264937736,0.6873369193735327,0.3095233009798535,1.798
204,v2x_horacc_osp,down,lightgbm_default,run-01_lightgbm_default,NA,NA,0.04655674102812803,3.786718374637034,0.10172931257255212,0.9608765683282469,0.5879386987017452,0.20611439842209073,3.2797250752387734,0.9408370539631463,0.6850783084192695,0.3388381779667598,2.5760000000000005
205,v2x_horacc_osp,down,lightgbm_default,run-01_lightgbm_default,NA,NA,0.058195926285160036,3.7231946760022856,0.1564396995657145,0.904119464469619,0.5514051337961012,0.20611439842209073,3.261965208604792,0.9339026633063624,0.6915272370649945,0.3449341925591128,2.280000000000001
206,v2x_horacc_osp,down,xgboost_default,run-01_xgboost_default,NA,NA,0.05426356589147287,3.7682615996578748,0.11097878414818244,0.9523016686182669,0.69422119084213,0.20611439842209073,3.285131229158244,1.0158961864923357,0.705988290885316,0.3682607593151323,9.66900000000004
207,v2x_horacc_osp,down,xgboost_default,run-01_xgboost_default,NA,NA,0.05910852713178295,3.730119595697875,0.15516174690968912,0.9470716347858386,0.5095960373786702,0.20611439842209073,3.3027467666732826,1.1665297210516463,0.6769651401230349,0.32635354717015225,19.399
208,v2x_horacc_osp,down,xgboost_default,run-01_xgboost_default,NA,NA,0.06782945736434108,3.7036658770190938,0.1379281559548802,0.97001782001782,0.6278262836418743,0.20611439842209073,3.2912927056597274,1.0608176718307674,0.7010193467859371,0.36180851992993496,13.35899999999998
209,v2x_horacc_osp,down,xgboost_default,run-01_xgboost_default,NA,NA,0.04655674102812803,3.794961422020579,0.11562411423845513,0.9602831468294337,0.5945997809711303,0.20611439842209073,3.294899956013657,1.0258401755714117,0.709144402508247,0.3806615296849016,12.988
210,v2x_horacc_osp,down,xgboost_default,run-01_xgboost_default,NA,NA,0.058195926285160036,3.722945108822091,0.16800816593107618,0.919121180913148,0.5149308669735495,0.20611439842209073,3.2753510033290016,1.0478037758841243,0.686374037861452,0.35040643244662406,26.66999999999996
211,v2x_horacc_osp,down,ranger_2022,run-01_ranger_2022,NA,NA,0.05426356589147287,3.6937129280922125,0.0977646402074739,0.9637368266978923,0.685686565316073,0.20611439842209073,3.0651253393840716,0.5301344437080792,0.7122291895747274,0.34749325293032746,17.545
212,v2x_horacc_osp,down,ranger_2022,run-01_ranger_2022,NA,NA,0.05910852713178295,3.6578594169160756,0.14210942944866745,0.9543229052354342,0.56290084931651,0.20611439842209073,3.095762636849346,0.5607968047727129,0.7026716990103717,0.32824735063673444,41.51400000000001
213,v2x_horacc_osp,down,ranger_2022,run-01_ranger_2022,NA,NA,0.06782945736434108,3.615535033309844,0.11812018620869519,0.968050193050193,0.5528178007089218,0.20611439842209073,3.070720637239096,0.5397875954113641,0.709206811495141,0.32992085370007407,20.101999999999975
214,v2x_horacc_osp,down,ranger_2022,run-01_ranger_2022,NA,NA,0.04655674102812803,3.7256226801635264,0.09248423930151628,0.9677009155645981,0.5394996075197974,0.20611439842209073,3.0755720940233338,0.5311881705310633,0.7150257065588873,0.3499874712524452,38.05199999999991
215,v2x_horacc_osp,down,ranger_2022,run-01_ranger_2022,NA,NA,0.058195926285160036,3.65590508661941,0.12012980931888952,0.945648815653965,0.52639677938948215,0.20611439842209073,3.0686383445314833,0.5330071873434412,0.7170584564177241,0.3426633525345277,17.35
216,v2x_horacc_osp,down,lightgbm_2023,run-01_lightgbm_2023,0.1,0.1,0.05426356589147287,3.761270888028455,0.10954723928367946,0.9519723360655737,0.6848286141809283,0.20611439842209073,3.2739320594933345,0.8822753007843137,0.7079675473268151,0.3605635920062228,2.804999999999999
217,v2x_horacc_osp,down,lightgbm_2023,run-01_lightgbm_2023,0.1,0.1,0.05910852713178295,3.7288790811989303,0.12481335830865746,0.9503638297513126,0.5867602284584864,0.20611439842209073,3.3010265440415067,0.9612726752510852,0.6913102915391245,0.33755512322862113,3.1199999999999974
218,v2x_horacc_osp,down,lightgbm_2023,run-01_lightgbm_2023,0.1,0.1,0.06782945736434108,3.6886922414290844,0.12755280739983668,0.9707306207306208,0.5846635011559252,0.20611439842209073,3.2832933921237624,0.921724219120391,0.700894528812149,0.3384041317434955,3.034000000000006
219,v2x_horacc_osp,down,lightgbm_2023,run-01_lightgbm_2023,0.1,0.1,0.04655674102812803,3.781224084386764,0.10191994905174226,0.9632078670735843,0.5444987393769907,0.20611439842209073,3.262303814755021,0.8806370959780303,0.7029451098100984,0.3530596969678563,3.2789999999999964
220,v2x_horacc_osp,down,lightgbm_2023,run-01_lightgbm_2023,0.1,0.1,0.058195926285160036,3.717071269263496,0.16063499370274947,0.9147957432200481,0.45688718165369635,0.20611439842209073,3.2384237233029176,0.9113659687498509,0.692721923385539,0.32973073072885706,3.342000000000006
221,v2x_pubcorr,down,lightgbm_default,run-01_lightgbm_default,NA,NA,0.10755813953488372,3.466234919611497,0.2500288136721042,0.8858271952734493,0.45501018348532923,0.23076923076923078,3.117487510380082,0.7952635501330206,0.6355741836511067,0.3230967899883676,2.1849999999999996
222,v2x_pubcorr,down,lightgbm_default,run-01_lightgbm_default,NA,NA,0.0998062015503876,3.5010289117015665,0.21566330373275813,0.9074691441888658,0.5237624813923503,0.23076923076923078,3.1115326042663374,0.7787623805123473,0.6350701293008986,0.3251259189206407,2.1200000000000045
223,v2x_pubcorr,down,lightgbm_default,run-01_lightgbm_default,NA,NA,0.09108527131782945,3.538187387578836,0.20336623868429746,0.9079072721498889,0.4918368226213406,0.23076923076923078,3.11262995198817,0.7922295073839247,0.6376835415296954,0.298956033271646,1.8220000000000027
224,v2x_pubcorr,down,lightgbm_default,run-01_lightgbm_default,NA,NA,0.0863239573229874,3.524783619335492,0.171594508064588,0.9301271499797228,0.5422775893901236,0.23076923076923078,3.081570165832321,0.7797195313783515,0.6208031996493535,0.2855293274642114,1.9019999999999997
225,v2x_pubcorr,down,lightgbm_default,run-01_lightgbm_default,NA,NA,0.1008729388942774,3.507926940614378,0.22284614684791798,0.9049975105800349,0.48316192191347507,0.23076923076923078,3.1193204416311318,0.814881603247253,0.6116754328292789,0.2785988531192114,1.992999999999995
226,v2x_pubcorr,down,xgboost_default,run-01_xgboost_default,NA,NA,0.10755813953488372,3.5070915569025836,0.2876065667580305,0.8862771566354628,0.4769100511721251,0.23076923076923078,3.175040631491838,0.9869692679778617,0.6180582949813719,0.322134008114319,34.099
227,v2x_pubcorr,down,xgboost_default,run-01_xgboost_default,NA,NA,0.0998062015503876,3.5375492224627934,0.22643093808521378,0.9110955511197968,0.5498794615894758,0.23076923076923078,3.1570062847888325,0.9340454771950542,0.6219921104536489,0.3034238998413644,10.918000000000006
228,v2x_pubcorr,down,xgboost_default,run-01_xgboost_default,NA,NA,0.09108527131782945,3.572946463215034,0.22852452113700764,0.8976092183459602,0.4932856073662985,0.23076923076923078,3.1563111857314348,0.9594065521722535,0.6236302870918256,0.28673562860156576,11.375
229,v2x_pubcorr,down,xgboost_default,run-01_xgboost_default,NA,NA,0.0863239573229874,3.5626493531477372,0.1729248377925589,0.9313914931176793,0.5805906596908676,0.23076923076923078,3.17129662755173,0.9583503970845026,0.6199649353495508,0.29663309349485706,15.402000000000001
230,v2x_pubcorr,down,xgboost_default,run-01_xgboost_default,NA,NA,0.1008729388942774,3.539499149080129,0.25450471894580934,0.9002364948966891,0.5024258822108427,0.23076923076923078,3.1897729361634477,1.028603160820853,0.5982686828840675,0.2867599001199102,33.449000000000005
231,v2x_pubcorr,down,ranger_2022,run-01_ranger_2022,NA,NA,0.10755813953488372,3.4044347074908625,0.218914311159527,0.90532715125549,0.4971785597374608,0.23076923076923078,2.8622493262643522,0.5687950246374489,0.6248959018189787,0.30280423752602437,133.95
232,v2x_pubcorr,down,ranger_2022,run-01_ranger_2022,NA,NA,0.0998062015503876,3.4266663530231334,0.19365144316865435,0.9185260275690532,0.5539107720322776,0.23076923076923078,2.853550494499165,0.5726523434961313,0.6178966688582074,0.2948348379408162,24.35899999999998
233,v2x_pubcorr,down,ranger_2022,run-01_ranger_2022,NA,NA,0.09108527131782945,3.466391420304537,0.18542268900108289,0.9203261806469174,0.4768965134850882,0.23076923076923078,2.851008018735635,0.5729149871739329,0.6181843085689239,0.2802313320541065,56.825000000000045
234,v2x_pubcorr,down,ranger_2022,run-01_ranger_2022,NA,NA,0.0863239573229874,3.46460524122987,0.15777420726448624,0.9446492044180443,0.6053809311888322,0.23076923076923078,2.8546537118899726,0.5749581204950363,0.6080867850098619,0.27310050549330983,25.86099999999999
235,v2x_pubcorr,down,ranger_2022,run-01_ranger_2022,NA,NA,0.1008729388942774,3.435065265486882,0.19708315590233752,0.9268577296489918,0.5203659250791043,0.23076923076923078,2.8618643922627536,0.580749570286525,0.6054624150777997,0.27795401624440697,18.108000000000004
236,v2x_pubcorr,down,lightgbm_2023,run-01_lightgbm_2023,0.1,0.1,0.10755813953488372,3.469259742046335,0.2638252378626157,0.873345658361945,0.43688317208350025,0.23076923076923078,3.115966201773797,0.7726586351112842,0.6487453429761122,0.3196405400802203,3.1389999999999993
237,v2x_pubcorr,down,lightgbm_2023,run-01_lightgbm_2023,0.1,0.1,0.0998062015503876,3.4902701502829077,0.21430841955625707,0.9103221963276098,0.5136200626232951,0.23076923076923078,3.112652105490844,0.7885873004271898,0.6370479947403025,0.3117020673784914,2.259999999999991
238,v2x_pubcorr,down,lightgbm_2023,run-01_lightgbm_2023,0.1,0.1,0.09108527131782945,3.5323981251922554,0.20186824280377708,0.913407884589212,0.47047666493157625,0.23076923076923078,3.0896245312021446,0.7607476505512732,0.6293228139381986,0.30225746252629737,2.997
239,v2x_pubcorr,down,lightgbm_2023,run-01_lightgbm_2023,0.1,0.1,0.0863239573229874,3.529893156310236,0.1703067136969727,0.9283499129273122,0.5589331367619342,0.23076923076923078,3.1045252169920636,0.7998883767263396,0.614384724961648,0.2837102052849121,3.1019999999999897
240,v2x_pubcorr,down,lightgbm_2023,run-01_lightgbm_2023,0.1,0.1,0.1008729388942774,3.4978865230047904,0.22817038381988286,0.8959318728736204,0.4805863269232461,0.23076923076923078,3.1070670023827613,0.798365130012708,0.627975016436555,0.2786485699163306,3.282
