outcome,from_year,for_years,gwcode,p_up,p_same,p_down
v2x_veracc_osp,2007,2008 - 2009,94,0,1,0
v2x_veracc_osp,2007,2008 - 2009,95,0,0.998,0.002
v2x_veracc_osp,2007,2008 - 2009,100,0.013,0.9618315,0.0255
v2x_veracc_osp,2007,2008 - 2009,101,0.1454583333333333,0.7985691875,0.0655
v2x_veracc_osp,2007,2008 - 2009,110,0.0045,0.9880337500000002,0.0075
v2x_veracc_osp,2007,2008 - 2009,115,0,0.9945,0.0055
v2x_veracc_osp,2007,2008 - 2009,130,0.021,0.9667625,0.0125
v2x_veracc_osp,2007,2008 - 2009,135,0.0055,0.98903025,0.0055
v2x_veracc_osp,2007,2008 - 2009,140,0,0.996,0.004
v2x_veracc_osp,2007,2008 - 2009,145,0.0135,0.96627675,0.0205
v2x_veracc_osp,2007,2008 - 2009,150,0.004,0.984048,0.012
v2x_veracc_osp,2007,2008 - 2009,155,0,0.9995,5e-4
v2x_veracc_osp,2007,2008 - 2009,160,0.0035,0.9935105,0.003
v2x_veracc_osp,2007,2008 - 2009,165,0,0.998,0.002
v2x_veracc_osp,2007,2008 - 2009,200,0,1,0
v2x_veracc_osp,2007,2008 - 2009,205,0,1,0
v2x_veracc_osp,2007,2008 - 2009,210,0,1,0
v2x_veracc_osp,2007,2008 - 2009,211,0,0.9995,5e-4
v2x_veracc_osp,2007,2008 - 2009,212,0,1,0
v2x_veracc_osp,2007,2008 - 2009,220,0,1,0
v2x_veracc_osp,2007,2008 - 2009,225,0,1,0
v2x_veracc_osp,2007,2008 - 2009,230,0,1,0
v2x_veracc_osp,2007,2008 - 2009,235,0,1,0
v2x_veracc_osp,2007,2008 - 2009,260,0,1,0
v2x_veracc_osp,2007,2008 - 2009,290,0,0.9995,5e-4
v2x_veracc_osp,2007,2008 - 2009,305,0,1,0
v2x_veracc_osp,2007,2008 - 2009,310,0,0.999,0.001
v2x_veracc_osp,2007,2008 - 2009,316,0,1,0
v2x_veracc_osp,2007,2008 - 2009,317,0,0.9995,5e-4
v2x_veracc_osp,2007,2008 - 2009,325,0,1,0
v2x_veracc_osp,2007,2008 - 2009,339,0.017,0.979068,0.004
v2x_veracc_osp,2007,2008 - 2009,340,0.01,0.987525,0.0025
v2x_veracc_osp,2007,2008 - 2009,341,0.1,0.882,0.02
v2x_veracc_osp,2007,2008 - 2009,343,0.0135,0.980334375,0.00625
v2x_veracc_osp,2007,2008 - 2009,344,0.002,0.997501,5e-4
v2x_veracc_osp,2007,2008 - 2009,346,0.017,0.980051,0.003
v2x_veracc_osp,2007,2008 - 2009,349,0,0.9965,0.0035
v2x_veracc_osp,2007,2008 - 2009,350,0,1,0
v2x_veracc_osp,2007,2008 - 2009,352,0,1,0
v2x_veracc_osp,2007,2008 - 2009,355,0.002,0.997501,5e-4
v2x_veracc_osp,2007,2008 - 2009,359,0.0365,0.948324875,0.01575
v2x_veracc_osp,2007,2008 - 2009,360,0.0065,0.989526,0.004
v2x_veracc_osp,2007,2008 - 2009,365,0.0915,0.89169275,0.0185
v2x_veracc_osp,2007,2008 - 2009,366,0,0.999,0.001
v2x_veracc_osp,2007,2008 - 2009,367,0.0205,0.9785205,0.001
v2x_veracc_osp,2007,2008 - 2009,368,0,1,0
v2x_veracc_osp,2007,2008 - 2009,369,0.0825,0.87300125,0.0485
v2x_veracc_osp,2007,2008 - 2009,370,0.026,0.953546,0.021
v2x_veracc_osp,2007,2008 - 2009,371,0.09,0.817635,0.1015
v2x_veracc_osp,2007,2008 - 2009,372,0.027,0.95135075,0.02225
v2x_veracc_osp,2007,2008 - 2009,373,0.013,0.9717015,0.0155
v2x_veracc_osp,2007,2008 - 2009,375,0,1,0
v2x_veracc_osp,2007,2008 - 2009,380,0,1,0
v2x_veracc_osp,2007,2008 - 2009,385,0,1,0
v2x_veracc_osp,2007,2008 - 2009,390,0,1,0
v2x_veracc_osp,2007,2008 - 2009,395,0,1,0
v2x_veracc_osp,2007,2008 - 2009,402,5e-4,0.9985005,0.001
v2x_veracc_osp,2007,2008 - 2009,404,0.007,0.988035,0.005
v2x_veracc_osp,2007,2008 - 2009,411,0.01866666666666666,0.9734826666666666,0.008
v2x_veracc_osp,2007,2008 - 2009,420,0.011,0.96922,0.02
v2x_veracc_osp,2007,2008 - 2009,432,0.0365,0.9586825,0.005
v2x_veracc_osp,2007,2008 - 2009,433,0.013,0.9786105,0.0085
v2x_veracc_osp,2007,2008 - 2009,434,0.0025,0.9945075,0.003
v2x_veracc_osp,2007,2008 - 2009,435,0.2225,0.5232575,0.327
v2x_veracc_osp,2007,2008 - 2009,436,0.0055,0.9828975,0.01166666666666666
v2x_veracc_osp,2007,2008 - 2009,437,0.0229,0.96586335,0.0115
v2x_veracc_osp,2007,2008 - 2009,438,0.037,0.9461475,0.0175
v2x_veracc_osp,2007,2008 - 2009,439,0.011,0.985044,0.004
v2x_veracc_osp,2007,2008 - 2009,450,0.06485714285714286,0.9080237142857144,0.029
v2x_veracc_osp,2007,2008 - 2009,451,0.024,0.948672,0.028
v2x_veracc_osp,2007,2008 - 2009,452,0.0015,0.99300825,0.0055
v2x_veracc_osp,2007,2008 - 2009,461,0.405,0.5340125,0.1025
v2x_veracc_osp,2007,2008 - 2009,471,0.0325,0.9607275,0.007
v2x_veracc_osp,2007,2008 - 2009,475,0.05,0.9122375,0.03975
v2x_veracc_osp,2007,2008 - 2009,481,0.092,0.859876,0.053
v2x_veracc_osp,2007,2008 - 2009,482,0.022,0.9342345,0.04475
v2x_veracc_osp,2007,2008 - 2009,483,0.068,0.912428,0.021
v2x_veracc_osp,2007,2008 - 2009,484,0.0425,0.93978625,0.0185
v2x_veracc_osp,2007,2008 - 2009,490,0.0895,0.8206260625,0.09870833333333331
v2x_veracc_osp,2007,2008 - 2009,500,0.0355,0.930179875,0.03558333333333333
v2x_veracc_osp,2007,2008 - 2009,501,0.18033333333333332,0.31711537222222225,0.6131166666666666
v2x_veracc_osp,2007,2008 - 2009,510,0.008,0.98456,0.0075
v2x_veracc_osp,2007,2008 - 2009,516,0.0495,0.89774725,0.0555
v2x_veracc_osp,2007,2008 - 2009,517,0.0595,0.932976,0.008
v2x_veracc_osp,2007,2008 - 2009,520,0.0855,0.84783295,0.0729
v2x_veracc_osp,2007,2008 - 2009,522,0.01,0.97911,0.011
v2x_veracc_osp,2007,2008 - 2009,530,0.049,0.932931,0.019
v2x_veracc_osp,2007,2008 - 2009,531,0.0185,0.9815,0
v2x_veracc_osp,2007,2008 - 2009,540,0.5759666666666667,0.4210650999999999,0.007
v2x_veracc_osp,2007,2008 - 2009,541,0.003,0.995006,0.002
v2x_veracc_osp,2007,2008 - 2009,551,0.025,0.96208125,0.01325
v2x_veracc_osp,2007,2008 - 2009,552,0.0165,0.96383,0.02
v2x_veracc_osp,2007,2008 - 2009,553,0.013,0.976801,0.01033333333333333
v2x_veracc_osp,2007,2008 - 2009,560,0.001,0.9943047,0.0047
v2x_veracc_osp,2007,2008 - 2009,565,0.002,0.997002,0.001
v2x_veracc_osp,2007,2008 - 2009,570,0.0185,0.946902125,0.03525
v2x_veracc_osp,2007,2008 - 2009,571,0,0.998,0.002
v2x_veracc_osp,2007,2008 - 2009,572,0.019,0.9716805,0.0095
v2x_veracc_osp,2007,2008 - 2009,580,0.021,0.9736155,0.0055
v2x_veracc_osp,2007,2008 - 2009,581,0.024,0.937448,0.0395
v2x_veracc_osp,2007,2008 - 2009,590,0,1,0
v2x_veracc_osp,2007,2008 - 2009,600,0.066,0.922325,0.0125
v2x_veracc_osp,2007,2008 - 2009,615,0.019,0.9697185,0.0115
v2x_veracc_osp,2007,2008 - 2009,616,0.0105,0.985542,0.004
v2x_veracc_osp,2007,2008 - 2009,620,0.004,0.996,0
v2x_veracc_osp,2007,2008 - 2009,625,0.0275,0.962775,0.01
v2x_veracc_osp,2007,2008 - 2009,630,0.0726,0.8972595,0.0325
v2x_veracc_osp,2007,2008 - 2009,640,0.028,0.93069,0.0425
v2x_veracc_osp,2007,2008 - 2009,645,0.0675,0.8952,0.04
v2x_veracc_osp,2007,2008 - 2009,651,0.06225,0.930248,0.008
v2x_veracc_osp,2007,2008 - 2009,652,0.066125,0.904924875,0.031
v2x_veracc_osp,2007,2008 - 2009,660,0.035,0.931804,0.0344
v2x_veracc_osp,2007,2008 - 2009,663,0.018,0.953031,0.0295
v2x_veracc_osp,2007,2008 - 2009,666,5e-4,0.9985005,0.001
v2x_veracc_osp,2007,2008 - 2009,670,0.019,0.981,0
v2x_veracc_osp,2007,2008 - 2009,678,0.06525,0.91512025,0.021
v2x_veracc_osp,2007,2008 - 2009,690,0.0105,0.955857,0.034
v2x_veracc_osp,2007,2008 - 2009,694,0.089,0.911,0
v2x_veracc_osp,2007,2008 - 2009,696,0.242,0.733365,0.0325
v2x_veracc_osp,2007,2008 - 2009,698,0.029,0.953522,0.018
v2x_veracc_osp,2007,2008 - 2009,700,0.07183333333333335,0.896609,0.034
v2x_veracc_osp,2007,2008 - 2009,701,0.13225,0.802234875,0.0755
v2x_veracc_osp,2007,2008 - 2009,702,0.019,0.949975875,0.031625
v2x_veracc_osp,2007,2008 - 2009,703,0.02025,0.969462625,0.0105
v2x_veracc_osp,2007,2008 - 2009,704,0.025,0.9594,0.016
v2x_veracc_osp,2007,2008 - 2009,705,0.0245,0.97208575,0.0035
v2x_veracc_osp,2007,2008 - 2009,710,0.02325,0.9711336875,0.00575
v2x_veracc_osp,2007,2008 - 2009,712,0.0035,0.99500525,0.0015
v2x_veracc_osp,2007,2008 - 2009,713,5e-4,0.9995,0
v2x_veracc_osp,2007,2008 - 2009,731,0.0115,0.9875115,0.001
v2x_veracc_osp,2007,2008 - 2009,732,0,0.9995,5e-4
v2x_veracc_osp,2007,2008 - 2009,740,0,1,0
v2x_veracc_osp,2007,2008 - 2009,750,0.003,0.9955045,0.0015
v2x_veracc_osp,2007,2008 - 2009,760,0.7186666666666667,0.26188616666666664,0.069125
v2x_veracc_osp,2007,2008 - 2009,770,0.062,0.851235,0.0925
v2x_veracc_osp,2007,2008 - 2009,771,0.7557,0.19922665,0.1845
v2x_veracc_osp,2007,2008 - 2009,775,0.06,0.8892399999999999,0.054
v2x_veracc_osp,2007,2008 - 2009,780,0.033,0.961198,0.006
v2x_veracc_osp,2007,2008 - 2009,781,0.806,0.1833623333333333,0.05483333333333334
v2x_veracc_osp,2007,2008 - 2009,790,0.6556666666666667,0.3113835027777777,0.09569166666666667
v2x_veracc_osp,2007,2008 - 2009,800,0.3743,0.4123363,0.341
v2x_veracc_osp,2007,2008 - 2009,811,0.009,0.97118,0.02
v2x_veracc_osp,2007,2008 - 2009,812,0.017,0.95621325,0.02725
v2x_veracc_osp,2007,2008 - 2009,816,0.0465,0.94730225,0.0065
v2x_veracc_osp,2007,2008 - 2009,820,0.0155,0.9795775,0.005
v2x_veracc_osp,2007,2008 - 2009,830,0.039,0.9557145,0.0055
v2x_veracc_osp,2007,2008 - 2009,840,0.0265,0.93894075,0.0355
v2x_veracc_osp,2007,2008 - 2009,850,0,0.9975,0.0025
v2x_veracc_osp,2007,2008 - 2009,860,0.006,0.977599,0.0165
v2x_veracc_osp,2007,2008 - 2009,900,0,1,0
v2x_veracc_osp,2007,2008 - 2009,910,0.101,0.47934572976190487,0.46680119047619045
v2x_veracc_osp,2007,2008 - 2009,920,0,1,0
v2x_veracc_osp,2007,2008 - 2009,940,0.008,0.983072,0.009
v2x_veracc_osp,2007,2008 - 2009,950,0.35406666666666664,0.5706282722222222,0.11658333333333332
v2x_veracc_osp,2008,2009 - 2010,2,0,1,0
v2x_veracc_osp,2008,2009 - 2010,20,0,1,0
v2x_veracc_osp,2008,2009 - 2010,40,0.0950625,0.8958881249999999,0.01
v2x_veracc_osp,2008,2009 - 2010,41,0.045,0.9135370833333332,0.04341666666666667
v2x_veracc_osp,2008,2009 - 2010,42,0.009,0.9819158333333332,0.00916666666666666
v2x_veracc_osp,2008,2009 - 2010,51,5e-4,0.99800075,0.0015
v2x_veracc_osp,2008,2009 - 2010,52,0,0.9995,5e-4
v2x_veracc_osp,2008,2009 - 2010,53,0,0.998,0.002
v2x_veracc_osp,2008,2009 - 2010,70,0.0225,0.9594977083333334,0.01841666666666666
v2x_veracc_osp,2008,2009 - 2010,90,0.0055,0.98206875,0.0125
v2x_veracc_osp,2008,2009 - 2010,91,0.013,0.5229455000000001,0.4701666666666666
v2x_veracc_osp,2008,2009 - 2010,92,5e-4,0.995502,0.004
v2x_veracc_osp,2008,2009 - 2010,93,0.0815,0.872345375,0.05025
v2x_veracc_osp,2008,2009 - 2010,94,0,1,0
v2x_veracc_osp,2008,2009 - 2010,95,0,0.997,0.003
v2x_veracc_osp,2008,2009 - 2010,100,0.00433333333333333,0.9777446666666668,0.018
v2x_veracc_osp,2008,2009 - 2010,101,0.10375,0.86308875,0.037
v2x_veracc_osp,2008,2009 - 2010,110,5e-4,0.99500225,0.0045
v2x_veracc_osp,2008,2009 - 2010,115,0,0.9935,0.0065
v2x_veracc_osp,2008,2009 - 2010,130,0.059,0.8732480000000001,0.072
v2x_veracc_osp,2008,2009 - 2010,135,0.001,0.9938385,0.00516666666666666
v2x_veracc_osp,2008,2009 - 2010,140,0,0.9965,0.0035
v2x_veracc_osp,2008,2009 - 2010,145,0.0075,0.97265,0.02
v2x_veracc_osp,2008,2009 - 2010,150,0.0085,0.95184,0.04
v2x_veracc_osp,2008,2009 - 2010,155,0,1,0
v2x_veracc_osp,2008,2009 - 2010,160,0.005,0.9915175,0.0035
v2x_veracc_osp,2008,2009 - 2010,165,0,1,0
v2x_veracc_osp,2008,2009 - 2010,200,0,1,0
v2x_veracc_osp,2008,2009 - 2010,205,0,1,0
v2x_veracc_osp,2008,2009 - 2010,210,0,1,0
v2x_veracc_osp,2008,2009 - 2010,211,0,0.9995,5e-4
v2x_veracc_osp,2008,2009 - 2010,212,0,1,0
v2x_veracc_osp,2008,2009 - 2010,220,0,1,0
v2x_veracc_osp,2008,2009 - 2010,225,0,0.9995,5e-4
v2x_veracc_osp,2008,2009 - 2010,230,0,1,0
v2x_veracc_osp,2008,2009 - 2010,235,0,1,0
v2x_veracc_osp,2008,2009 - 2010,260,0,1,0
v2x_veracc_osp,2008,2009 - 2010,290,0,1,0
v2x_veracc_osp,2008,2009 - 2010,305,0,1,0
v2x_veracc_osp,2008,2009 - 2010,310,0,0.9995,5e-4
v2x_veracc_osp,2008,2009 - 2010,316,0,1,0
v2x_veracc_osp,2008,2009 - 2010,317,0,0.9995,5e-4
v2x_veracc_osp,2008,2009 - 2010,325,0,0.999,0.001
v2x_veracc_osp,2008,2009 - 2010,339,0.018,0.980036,0.002
v2x_veracc_osp,2008,2009 - 2010,340,0.065,0.92752,0.008
v2x_veracc_osp,2008,2009 - 2010,341,0.0675,0.9219316666666668,0.01133333333333333
v2x_veracc_osp,2008,2009 - 2010,343,0.051,0.937612,0.012
v2x_veracc_osp,2008,2009 - 2010,344,5e-4,0.9995,0
v2x_veracc_osp,2008,2009 - 2010,346,0.0105,0.985542,0.004
v2x_veracc_osp,2008,2009 - 2010,347,0.0887,0.8657349999999999,0.05
v2x_veracc_osp,2008,2009 - 2010,349,0,1,0
v2x_veracc_osp,2008,2009 - 2010,350,0,0.998,0.002
v2x_veracc_osp,2008,2009 - 2010,352,0,1,0
v2x_veracc_osp,2008,2009 - 2010,355,0.001,0.999,0
v2x_veracc_osp,2008,2009 - 2010,359,0.027,0.965216,0.008
v2x_veracc_osp,2008,2009 - 2010,360,0.001,0.998001,0.001
v2x_veracc_osp,2008,2009 - 2010,365,0.075,0.9152875,0.0105
v2x_veracc_osp,2008,2009 - 2010,366,0,1,0
v2x_veracc_osp,2008,2009 - 2010,367,0.0065,0.99300325,5e-4
v2x_veracc_osp,2008,2009 - 2010,368,0,1,0
v2x_veracc_osp,2008,2009 - 2010,369,0.0555,0.91852625,0.0275
v2x_veracc_osp,2008,2009 - 2010,370,0.0235,0.9481815,0.029
v2x_veracc_osp,2008,2009 - 2010,371,0.12725,0.787656875,0.0975
v2x_veracc_osp,2008,2009 - 2010,372,0.08,0.88734,0.0355
v2x_veracc_osp,2008,2009 - 2010,373,0.026,0.955494,0.019
v2x_veracc_osp,2008,2009 - 2010,375,0,1,0
v2x_veracc_osp,2008,2009 - 2010,380,0,1,0
v2x_veracc_osp,2008,2009 - 2010,385,0,1,0
v2x_veracc_osp,2008,2009 - 2010,390,0,1,0
v2x_veracc_osp,2008,2009 - 2010,395,0,1,0
v2x_veracc_osp,2008,2009 - 2010,402,0,1,0
v2x_veracc_osp,2008,2009 - 2010,404,0.0365,0.7563475000000001,0.215
v2x_veracc_osp,2008,2009 - 2010,411,0.022,0.966264,0.012
v2x_veracc_osp,2008,2009 - 2010,420,0.007,0.985056,0.008
v2x_veracc_osp,2008,2009 - 2010,432,0.027625,0.96654075,0.006
v2x_veracc_osp,2008,2009 - 2010,433,0.0105,0.98405775,0.0055
v2x_veracc_osp,2008,2009 - 2010,434,0.0025,0.9925125,0.005
v2x_veracc_osp,2008,2009 - 2010,435,0.61025,0.21163425,0.457
v2x_veracc_osp,2008,2009 - 2010,436,0.0055,0.6026670000000001,0.394
v2x_veracc_osp,2008,2009 - 2010,437,0.019,0.965304,0.016
v2x_veracc_osp,2008,2009 - 2010,438,0.322,0.2142479999999999,0.684
v2x_veracc_osp,2008,2009 - 2010,439,0.0115,0.984546,0.004
v2x_veracc_osp,2008,2009 - 2010,450,0.0235,0.953064,0.024
v2x_veracc_osp,2008,2009 - 2010,451,0.0348,0.945896,0.02
v2x_veracc_osp,2008,2009 - 2010,452,0.0065,0.979591,0.014
v2x_veracc_osp,2008,2009 - 2010,461,0.194,0.7491770000000001,0.0705
v2x_veracc_osp,2008,2009 - 2010,471,0.014,0.983042,0.003
v2x_veracc_osp,2008,2009 - 2010,475,0.058,0.914211,0.0295
v2x_veracc_osp,2008,2009 - 2010,481,0.0345,0.94619,0.02
v2x_veracc_osp,2008,2009 - 2010,482,0.028,0.942192,0.03066666666666666
v2x_veracc_osp,2008,2009 - 2010,483,0.032,0.949124,0.0195
v2x_veracc_osp,2008,2009 - 2010,484,0.04616666666666666,0.9259337083333332,0.02925
v2x_veracc_osp,2008,2009 - 2010,490,0.0395,0.9249615,0.037
v2x_veracc_osp,2008,2009 - 2010,500,0.0175,0.959575,0.02333333333333333
v2x_veracc_osp,2008,2009 - 2010,501,0.187,0.5865795,0.2785
v2x_veracc_osp,2008,2009 - 2010,510,0.006,0.991018,0.003
v2x_veracc_osp,2008,2009 - 2010,516,0.034,0.933156,0.034
v2x_veracc_osp,2008,2009 - 2010,517,0.054,0.92708,0.02
v2x_veracc_osp,2008,2009 - 2010,520,0.06914583333333332,0.8987396979166666,0.0345
v2x_veracc_osp,2008,2009 - 2010,522,0.004,0.993012,0.003
v2x_veracc_osp,2008,2009 - 2010,530,0.025,0.9647625,0.0105
v2x_veracc_osp,2008,2009 - 2010,531,0.012,0.980096,0.008
v2x_veracc_osp,2008,2009 - 2010,540,0.2580833333333334,0.6897351944444443,0.07033333333333333
v2x_veracc_osp,2008,2009 - 2010,541,0.0045,0.9925135,0.003
v2x_veracc_osp,2008,2009 - 2010,551,0.0245,0.9569655,0.019
v2x_veracc_osp,2008,2009 - 2010,552,0.14549999999999996,0.7884186666666667,0.07733333333333334
v2x_veracc_osp,2008,2009 - 2010,553,0.4209583333333334,0.57325125,0.01
v2x_veracc_osp,2008,2009 - 2010,560,0,0.9965,0.0035
v2x_veracc_osp,2008,2009 - 2010,565,0.001,0.9985005,5e-4
v2x_veracc_osp,2008,2009 - 2010,570,0.005,0.9636575,0.0315
v2x_veracc_osp,2008,2009 - 2010,571,5e-4,0.995502,0.004
v2x_veracc_osp,2008,2009 - 2010,572,0.025,0.966225,0.009
v2x_veracc_osp,2008,2009 - 2010,580,0.018,0.467432,0.524
v2x_veracc_osp,2008,2009 - 2010,581,0.016,0.967272,0.017
v2x_veracc_osp,2008,2009 - 2010,590,0,1,0
v2x_veracc_osp,2008,2009 - 2010,600,0.04,0.95472,0.0055
v2x_veracc_osp,2008,2009 - 2010,615,0.015,0.97515,0.01
v2x_veracc_osp,2008,2009 - 2010,616,0.0035,0.994507,0.002
v2x_veracc_osp,2008,2009 - 2010,620,0.005,0.995,0
v2x_veracc_osp,2008,2009 - 2010,625,0.017,0.9707125,0.0125
v2x_veracc_osp,2008,2009 - 2010,630,0.0829,0.8969238,0.022
v2x_veracc_osp,2008,2009 - 2010,640,0.0215,0.949145,0.03
v2x_veracc_osp,2008,2009 - 2010,645,0.043,0.9313205,0.02683333333333333
v2x_veracc_osp,2008,2009 - 2010,651,0.0375,0.9557625,0.007
v2x_veracc_osp,2008,2009 - 2010,652,0.0361,0.9513693,0.013
v2x_veracc_osp,2008,2009 - 2010,660,0.0295,0.954972,0.016
v2x_veracc_osp,2008,2009 - 2010,663,0.012,0.974662,0.0135
v2x_veracc_osp,2008,2009 - 2010,666,0.0015,0.9975015,0.001
v2x_veracc_osp,2008,2009 - 2010,670,0.015,0.985,0
v2x_veracc_osp,2008,2009 - 2010,678,0.02683333333333333,0.9624618333333332,0.011
v2x_veracc_osp,2008,2009 - 2010,690,0.0025,0.97705125,0.0205
v2x_veracc_osp,2008,2009 - 2010,694,0.075,0.925,0
v2x_veracc_osp,2008,2009 - 2010,696,0.082,0.901017,0.0185
v2x_veracc_osp,2008,2009 - 2010,698,0.0395,0.95713825,0.0035
v2x_veracc_osp,2008,2009 - 2010,700,0.0475,0.92040075,0.0337
v2x_veracc_osp,2008,2009 - 2010,701,0.0145,0.9427539375,0.043375
v2x_veracc_osp,2008,2009 - 2010,702,0.0065,0.9807086875,0.012875
v2x_veracc_osp,2008,2009 - 2010,703,0.012,0.979108,0.009
v2x_veracc_osp,2008,2009 - 2010,704,0.013,0.970221,0.017
v2x_veracc_osp,2008,2009 - 2010,705,0.0215,0.97018275,0.0085
v2x_veracc_osp,2008,2009 - 2010,710,0.014,0.984028,0.002
v2x_veracc_osp,2008,2009 - 2010,712,0.0415,0.95514525,0.0035
v2x_veracc_osp,2008,2009 - 2010,713,5e-4,0.9995,0
v2x_veracc_osp,2008,2009 - 2010,731,5e-4,0.99900025,5e-4
v2x_veracc_osp,2008,2009 - 2010,732,0,0.996,0.004
v2x_veracc_osp,2008,2009 - 2010,740,0,1,0
v2x_veracc_osp,2008,2009 - 2010,750,0.002,0.994008,0.004
v2x_veracc_osp,2008,2009 - 2010,760,0.21883333333333332,0.7117404791666666,0.088875
v2x_veracc_osp,2008,2009 - 2010,770,0.11433333333333331,0.735989,0.169
v2x_veracc_osp,2008,2009 - 2010,771,0.6515,0.27699941666666666,0.20516666666666664
v2x_veracc_osp,2008,2009 - 2010,775,0.02475,0.963059375,0.0125
v2x_veracc_osp,2008,2009 - 2010,780,0.024,0.965264,0.011
v2x_veracc_osp,2008,2009 - 2010,781,0.389,0.5279039999999999,0.136
v2x_veracc_osp,2008,2009 - 2010,790,0.2918666666666666,0.6645831333333334,0.0615
v2x_veracc_osp,2008,2009 - 2010,800,0.20833333333333337,0.4743402777777777,0.4008333333333334
v2x_veracc_osp,2008,2009 - 2010,811,0.013,0.96726,0.02
v2x_veracc_osp,2008,2009 - 2010,812,0.003,0.988027,0.009
v2x_veracc_osp,2008,2009 - 2010,816,0.015,0.984015,0.001
v2x_veracc_osp,2008,2009 - 2010,820,0.08,0.90068,0.021
v2x_veracc_osp,2008,2009 - 2010,830,0.027,0.9705675,0.0025
v2x_veracc_osp,2008,2009 - 2010,840,0.027,0.954513,0.019
v2x_veracc_osp,2008,2009 - 2010,850,0.005,0.98306,0.012
v2x_veracc_osp,2008,2009 - 2010,860,0.004,0.984048,0.012
v2x_veracc_osp,2008,2009 - 2010,900,0,1,0
v2x_veracc_osp,2008,2009 - 2010,910,0.06275,0.7191987875,0.23265
v2x_veracc_osp,2008,2009 - 2010,920,0,1,0
v2x_veracc_osp,2008,2009 - 2010,940,0.003,0.9915165,0.0055
v2x_veracc_osp,2008,2009 - 2010,950,0.1657,0.7885525500000001,0.05483333333333333
v2x_veracc_osp,2009,2010 - 2011,2,0,0.9995,5e-4
v2x_veracc_osp,2009,2010 - 2011,20,0,1,0
v2x_veracc_osp,2009,2010 - 2011,40,0.03911309523809524,0.9565629136904762,0.0045
v2x_veracc_osp,2009,2010 - 2011,41,0.047,0.9227762857142856,0.03171428571428571
v2x_veracc_osp,2009,2010 - 2011,42,0.0055,0.98505225,0.0095
v2x_veracc_osp,2009,2010 - 2011,51,0,0.998,0.002
v2x_veracc_osp,2009,2010 - 2011,52,0,1,0
v2x_veracc_osp,2009,2010 - 2011,53,5e-4,0.997501,0.002
v2x_veracc_osp,2009,2010 - 2011,70,0.019,0.9394429714285716,0.04236190476190476
v2x_veracc_osp,2009,2010 - 2011,90,0.0065,0.981578,0.012
v2x_veracc_osp,2009,2010 - 2011,91,0.16158333333333336,0.6380350833333333,0.239
v2x_veracc_osp,2009,2010 - 2011,92,0.005,0.9736075,0.0215
v2x_veracc_osp,2009,2010 - 2011,93,0.0515,0.371812,0.608
v2x_veracc_osp,2009,2010 - 2011,94,0,1,0
v2x_veracc_osp,2009,2010 - 2011,95,0,0.9963,0.0037
v2x_veracc_osp,2009,2010 - 2011,100,0.006,0.978096,0.016
v2x_veracc_osp,2009,2010 - 2011,101,0.0545,0.9199715,0.027
v2x_veracc_osp,2009,2010 - 2011,110,0.004,0.991518,0.0045
v2x_veracc_osp,2009,2010 - 2011,115,0,0.9995,5e-4
v2x_veracc_osp,2009,2010 - 2011,130,0.054,0.883091,0.0665
v2x_veracc_osp,2009,2010 - 2011,135,5e-4,0.997501,0.002
v2x_veracc_osp,2009,2010 - 2011,140,0,0.999,0.001
v2x_veracc_osp,2009,2010 - 2011,145,0.0065,0.97363,0.02
v2x_veracc_osp,2009,2010 - 2011,150,5e-4,0.96901525,0.0305
v2x_veracc_osp,2009,2010 - 2011,155,0,1,0
v2x_veracc_osp,2009,2010 - 2011,160,0.0035,0.99400875,0.0025
v2x_veracc_osp,2009,2010 - 2011,165,0,0.9985,0.0015
v2x_veracc_osp,2009,2010 - 2011,200,0,1,0
v2x_veracc_osp,2009,2010 - 2011,205,0,0.9995,5e-4
v2x_veracc_osp,2009,2010 - 2011,210,0,1,0
v2x_veracc_osp,2009,2010 - 2011,211,0,1,0
v2x_veracc_osp,2009,2010 - 2011,212,0,1,0
v2x_veracc_osp,2009,2010 - 2011,220,0,1,0
v2x_veracc_osp,2009,2010 - 2011,225,0,1,0
v2x_veracc_osp,2009,2010 - 2011,230,0,1,0
v2x_veracc_osp,2009,2010 - 2011,235,0,1,0
v2x_veracc_osp,2009,2010 - 2011,260,0,1,0
v2x_veracc_osp,2009,2010 - 2011,290,0,1,0
v2x_veracc_osp,2009,2010 - 2011,305,0,1,0
v2x_veracc_osp,2009,2010 - 2011,310,0,1,0
v2x_veracc_osp,2009,2010 - 2011,316,0,1,0
v2x_veracc_osp,2009,2010 - 2011,317,0,1,0
v2x_veracc_osp,2009,2010 - 2011,325,0,1,0
v2x_veracc_osp,2009,2010 - 2011,339,0.036,0.9394514722222224,0.02546527777777777
v2x_veracc_osp,2009,2010 - 2011,340,0.026,0.967669,0.0065
v2x_veracc_osp,2009,2010 - 2011,341,0.0295,0.9596223125,0.01120833333333333
v2x_veracc_osp,2009,2010 - 2011,343,0.0505,0.933754125,0.01658333333333333
v2x_veracc_osp,2009,2010 - 2011,344,0,0.999,0.001
v2x_veracc_osp,2009,2010 - 2011,346,0.006,0.98903,0.005
v2x_veracc_osp,2009,2010 - 2011,347,0.0465,0.9277555,0.027
v2x_veracc_osp,2009,2010 - 2011,349,0,1,0
v2x_veracc_osp,2009,2010 - 2011,350,0,1,0
