outcome,from_year,for_years,gwcode,p_up,p_same,p_down
v2x_freexp_altinf,2005,2006 - 2007,640,0.06,0.9105466666666666,0.03133333333333333
v2x_freexp_altinf,2005,2006 - 2007,645,0.25222222222222224,0.7049882716049383,0.05722222222222222
v2x_freexp_altinf,2005,2006 - 2007,651,0.21444444444444444,0.7759543209876543,0.012222222222222223
v2x_freexp_altinf,2005,2006 - 2007,652,0.035555555555555556,0.9633728395061729,0.0011111111111111111
v2x_freexp_altinf,2005,2006 - 2007,660,0.3977777777777778,0.5834864197530865,0.03111111111111111
v2x_freexp_altinf,2005,2006 - 2007,663,0.023333333333333334,0.9755814814814815,0.0011111111111111111
v2x_freexp_altinf,2005,2006 - 2007,666,0,0.9988888888888889,0.0011111111111111111
v2x_freexp_altinf,2005,2006 - 2007,670,0.043333333333333335,0.9513518518518519,0.005555555555555556
v2x_freexp_altinf,2005,2006 - 2007,678,0.011111111111111112,0.9844938271604938,0.0044444444444444444
v2x_freexp_altinf,2005,2006 - 2007,690,0.013333333333333334,0.9800888888888889,0.006666666666666667
v2x_freexp_altinf,2005,2006 - 2007,694,0.0011111111111111111,0.998333950617284,5.555555555555556e-4
v2x_freexp_altinf,2005,2006 - 2007,696,0.021111111111111112,0.9701876543209877,0.008888888888888889
v2x_freexp_altinf,2005,2006 - 2007,698,0.02666666666666667,0.9668444444444445,0.006666666666666667
v2x_freexp_altinf,2005,2006 - 2007,700,0.2222222222222222,0.7440740740740741,0.043333333333333335
v2x_freexp_altinf,2005,2006 - 2007,701,0.013333333333333334,0.9844740740740741,0.0022222222222222222
v2x_freexp_altinf,2005,2006 - 2007,702,0.11444444444444445,0.8707962962962963,0.016666666666666666
v2x_freexp_altinf,2005,2006 - 2007,703,0.26666666666666666,0.6534814814814816,0.10888888888888888
v2x_freexp_altinf,2005,2006 - 2007,704,0.02666666666666667,0.9722518518518519,0.0011111111111111111
v2x_freexp_altinf,2005,2006 - 2007,705,0.03222222222222222,0.951648148148148,0.016666666666666666
v2x_freexp_altinf,2005,2006 - 2007,710,0.06444444444444444,0.928279012345679,0.0077777777777777776
v2x_freexp_altinf,2005,2006 - 2007,712,0.0022222222222222222,0.9922345679012345,0.005555555555555556
v2x_freexp_altinf,2005,2006 - 2007,713,0.0022222222222222222,0.9972234567901235,5.555555555555556e-4
v2x_freexp_altinf,2005,2006 - 2007,731,0.016666666666666666,0.9833333333333333,0
v2x_freexp_altinf,2005,2006 - 2007,732,0,0.9988888888888889,0.0011111111111111111
v2x_freexp_altinf,2005,2006 - 2007,740,0.0011111111111111111,0.9933395061728396,0.005555555555555556
v2x_freexp_altinf,2005,2006 - 2007,750,0.008888888888888889,0.9665168724279836,0.024814814814814814
